,Region,649,654,661,668,675
0,Belgium,,180,201,200,203
1,Bulgaria,,897,911,854,776
2,Czechia,,159,164,164,165
3,Denmark,,15,21,26,25
4,Germany,,744,931,1114,1310
5,Estonia,,51,63,74,69
6,Ireland,,84,87,85,84
7,Greece,,314,325,323,315
8,Spain,,213,205,201,202
9,France,,203,212,225,217
10,Croatia,,228,276,311,334
11,Italy,,328,365,401,438
12,Cyprus,,6,6,6,6
13,Latvia,,213,247,276,297
14,Lithuania,,236,236,229,216
15,Luxembourg,,1,1,1,1
16,Hungary,,303,389,483,577
17,Malta,,2,2,2,2
18,Netherlands,,88,90,90,91
19,Austria,,118,127,142,148
20,Poland,,706,883,1040,1142
21,Portugal,,17,17,18,18
22,Romania,,3127,2943,2596,2163
23,Slovenia,,68,73,78,84
24,Slovakia,,130,146,157,168
25,Finland,,18,18,17,16
26,Sweden,,27,27,27,28
27,United Kingdom,,1308,1581,1704,1741
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,6,6,5,5
31,Switzerland,,71,86,96,103
