,Region,663,668,675,682,689
0,Belgium,,205,228,238,249
1,Bulgaria,,1261,1252,1181,1056
2,Czechia,,550,592,616,623
3,Denmark,,33,35,38,37
4,Germany,,1452,1910,2348,2857
5,Estonia,,83,84,78,79
6,Ireland,,63,54,52,47
7,Greece,,485,507,498,464
8,Spain,,166,151,149,147
9,France,,208,181,151,139
10,Croatia,,501,629,699,714
11,Italy,,408,488,564,645
12,Cyprus,,7,7,7,7
13,Latvia,,300,321,334,334
14,Lithuania,,193,174,152,129
15,Luxembourg,,6,6,6,6
16,Hungary,,965,1287,1631,1930
17,Malta,,0,0,0,0
18,Netherlands,,180,183,186,187
19,Austria,,250,301,351,382
20,Poland,,1369,1635,1849,1974
21,Portugal,,44,45,47,49
22,Romania,,1932,1431,1086,868
23,Slovenia,,111,120,129,136
24,Slovakia,,301,355,403,451
25,Finland,,26,25,24,23
26,Sweden,,24,20,17,17
27,United Kingdom,,1087,1062,1055,1041
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,22,21,19,18
31,Switzerland,,51,53,55,57
