,Region,607,612,619,626,633
0,Belgium,,35,33,33,33
1,Bulgaria,,499,474,427,364
2,Czechia,,27,33,37,43
3,Denmark,,18,18,18,18
4,Germany,,414,485,560,632
5,Estonia,,17,20,22,24
6,Ireland,,26,27,27,26
7,Greece,,285,284,286,287
8,Spain,,498,518,517,532
9,France,,251,192,149,110
10,Croatia,,72,73,72,73
11,Italy,,404,401,399,392
12,Cyprus,,5,5,5,5
13,Latvia,,37,36,36,35
14,Lithuania,,104,111,116,120
15,Luxembourg,,1,1,1,1
16,Hungary,,30,34,37,41
17,Malta,,4,4,4,4
18,Netherlands,,46,48,48,50
19,Austria,,68,80,90,101
20,Poland,,86,115,149,185
21,Portugal,,44,40,38,37
22,Romania,,668,815,921,1001
23,Slovenia,,33,42,50,57
24,Slovakia,,11,12,13,14
25,Finland,,8,7,7,7
26,Sweden,,39,30,31,33
27,United Kingdom,,1099,1154,1213,1274
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,8,8,8,8
31,Switzerland,,49,51,52,52
