,Region,642,647,654,661,668
0,Belgium,,116,130,132,133
1,Bulgaria,,778,786,766,688
2,Czechia,,86,95,100,108
3,Denmark,,18,17,23,30
4,Germany,,513,580,643,706
5,Estonia,,37,34,38,38
6,Ireland,,55,71,70,69
7,Greece,,260,260,256,250
8,Spain,,161,150,146,140
9,France,,167,160,156,149
10,Croatia,,150,169,178,181
11,Italy,,295,365,442,519
12,Cyprus,,6,6,6,6
13,Latvia,,133,150,164,174
14,Lithuania,,198,195,189,177
15,Luxembourg,,3,3,3,3
16,Hungary,,187,255,333,422
17,Malta,,0,0,0,0
18,Netherlands,,86,92,95,97
19,Austria,,79,93,93,97
20,Poland,,419,519,625,734
21,Portugal,,33,25,26,26
22,Romania,,3022,3046,2844,2504
23,Slovenia,,46,48,50,54
24,Slovakia,,108,123,140,159
25,Finland,,19,19,18,18
26,Sweden,,33,32,34,35
27,United Kingdom,,1017,1200,1416,1495
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,10,9,9,8
31,Switzerland,,16,12,10,9
