,Region,530,535,542,549,556
0,Belgium,,12,6,3,0
1,Bulgaria,,38,41,40,42
2,Czechia,,11,6,2,0
3,Denmark,,6,7,8,9
4,Germany,,215,143,87,39
5,Estonia,,0,0,0,0
6,Ireland,,11,13,17,21
7,Greece,,48,35,28,23
8,Spain,,181,213,228,238
9,France,,189,144,103,71
10,Croatia,,16,15,15,14
11,Italy,,118,72,38,15
12,Cyprus,,0,0,0,0
13,Latvia,,15,18,18,18
14,Lithuania,,7,5,3,3
15,Luxembourg,,0,0,0,0
16,Hungary,,1,0,0,0
17,Malta,,0,0,0,0
18,Netherlands,,12,8,4,1
19,Austria,,7,6,4,2
20,Poland,,74,41,17,0
21,Portugal,,47,68,84,91
22,Romania,,505,597,611,612
23,Slovenia,,0,0,0,0
24,Slovakia,,11,11,13,12
25,Finland,,3,3,3,3
26,Sweden,,18,37,40,42
27,United Kingdom,,140,161,176,198
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,3,3,3,3
31,Switzerland,,10,9,7,5
