,Region,551,556,563,570,577
0,Belgium,,13,14,15,15
1,Bulgaria,,33,29,26,22
2,Czechia,,27,31,37,41
3,Denmark,,0,0,0,0
4,Germany,,156,171,176,178
5,Estonia,,0,0,0,0
6,Ireland,,8,8,9,8
7,Greece,,48,47,47,46
8,Spain,,145,183,212,232
9,France,,156,166,170,167
10,Croatia,,3,2,2,2
11,Italy,,63,54,46,39
12,Cyprus,,8,8,8,8
13,Latvia,,6,5,6,5
14,Lithuania,,6,6,5,5
15,Luxembourg,,1,1,1,1
16,Hungary,,4,1,0,0
17,Malta,,1,1,1,1
18,Netherlands,,26,26,26,26
19,Austria,,3,2,1,0
20,Poland,,21,8,0,0
21,Portugal,,153,238,298,335
22,Romania,,12,16,15,15
23,Slovenia,,3,3,3,3
24,Slovakia,,9,9,9,9
25,Finland,,2,2,2,2
26,Sweden,,8,10,12,14
27,United Kingdom,,648,880,1135,1423
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,3,3
31,Switzerland,,0,0,0,0
