,Region,635,640,647,654,661
0,Belgium,,67,72,74,80
1,Bulgaria,,673,698,700,687
2,Czechia,,55,65,75,84
3,Denmark,,11,11,12,11
4,Germany,,456,486,509,537
5,Estonia,,32,35,38,40
6,Ireland,,28,28,27,27
7,Greece,,235,233,231,232
8,Spain,,206,193,199,200
9,France,,126,95,68,42
10,Croatia,,117,119,118,119
11,Italy,,187,154,125,106
12,Cyprus,,3,3,3,3
13,Latvia,,88,91,90,89
14,Lithuania,,225,253,280,303
15,Luxembourg,,2,2,2,3
16,Hungary,,70,74,79,81
17,Malta,,0,0,0,0
18,Netherlands,,41,42,44,45
19,Austria,,81,87,91,97
20,Poland,,322,419,523,637
21,Portugal,,63,66,68,70
22,Romania,,2739,3198,3656,4129
23,Slovenia,,26,24,22,21
24,Slovakia,,101,122,143,161
25,Finland,,17,17,17,17
26,Sweden,,44,45,47,49
27,United Kingdom,,880,914,945,994
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,10,10,10,10
31,Switzerland,,27,23,22,23
