,Region,733,738,745,752,759
0,Belgium,,186,189,193,194
1,Bulgaria,,617,641,653,612
2,Czechia,,174,147,125,118
3,Denmark,,109,103,94,83
4,Germany,,905,749,543,432
5,Estonia,,22,26,26,25
6,Ireland,,66,50,47,44
7,Greece,,745,808,845,860
8,Spain,,1142,1281,1297,1302
9,France,,1587,1547,1551,1559
10,Croatia,,293,307,297,288
11,Italy,,3113,3742,4168,4404
12,Cyprus,,38,35,36,38
13,Latvia,,67,65,64,64
14,Lithuania,,91,81,71,62
15,Luxembourg,,9,9,11,11
16,Hungary,,524,539,589,616
17,Malta,,19,20,19,20
18,Netherlands,,56,54,54,55
19,Austria,,91,103,128,156
20,Poland,,1395,1057,831,690
21,Portugal,,334,387,428,455
22,Romania,,331,379,436,505
23,Slovenia,,54,54,54,55
24,Slovakia,,341,324,301,281
25,Finland,,86,85,85,85
26,Sweden,,152,154,150,151
27,United Kingdom,,2041,2039,2156,2131
28,Iceland,,0,0,0,0
29,Liechtenstein,,1,1,1,1
30,Norway,,31,32,32,32
31,Switzerland,,112,108,108,107
