,Region,803,808,815,822,829
0,Belgium,,145,140,139,136
1,Bulgaria,,179,218,259,308
2,Czechia,,182,183,180,177
3,Denmark,,130,107,96,92
4,Germany,,1632,1641,1640,1613
5,Estonia,,29,32,25,26
6,Ireland,,74,80,72,67
7,Greece,,441,496,533,570
8,Spain,,138,175,190,208
9,France,,903,921,985,989
10,Croatia,,79,81,84,90
11,Italy,,1030,1087,1127,1137
12,Cyprus,,13,13,13,13
13,Latvia,,64,64,63,64
14,Lithuania,,73,66,60,55
15,Luxembourg,,12,14,18,18
16,Hungary,,247,251,260,270
17,Malta,,9,9,9,9
18,Netherlands,,123,129,134,132
19,Austria,,312,329,341,320
20,Poland,,434,411,400,410
21,Portugal,,187,204,212,218
22,Romania,,214,255,270,323
23,Slovenia,,22,20,19,19
24,Slovakia,,132,115,104,93
25,Finland,,177,171,178,201
26,Sweden,,123,108,82,86
27,United Kingdom,,1242,1304,1347,1373
28,Iceland,,6,5,4,4
29,Liechtenstein,,1,0,0,0
30,Norway,,189,192,191,192
31,Switzerland,,78,60,45,45
