,Region,824,829,836,843,850
0,Belgium,,150,145,141,138
1,Bulgaria,,63,57,51,56
2,Czechia,,86,81,85,83
3,Denmark,,79,77,71,69
4,Germany,,1166,1082,1021,972
5,Estonia,,18,18,18,17
6,Ireland,,54,52,49,47
7,Greece,,262,195,173,158
8,Spain,,859,822,909,822
9,France,,878,931,911,921
10,Croatia,,39,45,66,85
11,Italy,,971,945,936,941
12,Cyprus,,15,16,16,16
13,Latvia,,26,22,22,21
14,Lithuania,,36,32,30,30
15,Luxembourg,,5,5,5,5
16,Hungary,,159,171,186,207
17,Malta,,14,14,14,14
18,Netherlands,,39,36,31,32
19,Austria,,172,138,122,126
20,Poland,,76,62,68,85
21,Portugal,,167,150,130,136
22,Romania,,97,120,183,238
23,Slovenia,,17,18,18,20
24,Slovakia,,100,86,75,65
25,Finland,,119,118,118,118
26,Sweden,,80,65,57,57
27,United Kingdom,,2175,2258,2286,2244
28,Iceland,,3,3,3,3
29,Liechtenstein,,0,0,0,0
30,Norway,,81,77,77,76
31,Switzerland,,25,23,21,20
