,Region,747,752,759,766,773
0,Belgium,,301,342,354,370
1,Bulgaria,,600,641,668,638
2,Czechia,,268,303,324,337
3,Denmark,,132,133,128,118
4,Germany,,815,710,674,607
5,Estonia,,30,30,33,32
6,Ireland,,84,78,72,68
7,Greece,,725,703,676,646
8,Spain,,1091,1069,981,982
9,France,,1884,1952,1939,1910
10,Croatia,,346,323,299,269
11,Italy,,2494,2140,1769,1510
12,Cyprus,,13,14,14,14
13,Latvia,,82,88,89,91
14,Lithuania,,121,118,115,110
15,Luxembourg,,10,9,9,10
16,Hungary,,470,494,499,492
17,Malta,,19,20,20,20
18,Netherlands,,50,48,48,49
19,Austria,,173,229,276,305
20,Poland,,1169,1219,1232,1233
21,Portugal,,379,429,448,411
22,Romania,,751,858,958,1025
23,Slovenia,,125,134,142,148
24,Slovakia,,136,119,104,87
25,Finland,,106,77,55,74
26,Sweden,,318,314,317,319
27,United Kingdom,,3058,2925,3000,3445
28,Iceland,,4,5,6,8
29,Liechtenstein,,1,0,0,0
30,Norway,,26,27,26,26
31,Switzerland,,98,99,98,97
