,Region,523,528,535,542,549
0,Belgium,,9,3,0,0
1,Bulgaria,,46,28,22,15
2,Czechia,,12,5,0,0
3,Denmark,,0,0,0,0
4,Germany,,312,238,188,146
5,Estonia,,0,0,0,0
6,Ireland,,5,7,8,9
7,Greece,,100,98,98,98
8,Spain,,89,104,106,120
9,France,,113,69,20,0
10,Croatia,,21,17,16,14
11,Italy,,197,136,90,56
12,Cyprus,,1,1,1,1
13,Latvia,,14,12,14,14
14,Lithuania,,9,6,3,1
15,Luxembourg,,0,0,0,0
16,Hungary,,11,3,0,0
17,Malta,,0,0,0,0
18,Netherlands,,8,3,0,0
19,Austria,,11,7,5,3
20,Poland,,90,38,0,0
21,Portugal,,20,16,13,12
22,Romania,,891,924,929,929
23,Slovenia,,4,3,2,1
24,Slovakia,,16,14,14,13
25,Finland,,3,3,3,3
26,Sweden,,52,57,61,65
27,United Kingdom,,168,227,294,364
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,2,2
31,Switzerland,,10,8,6,4
