,Region,600,605,612,619,626
0,Belgium,,43,44,45,47
1,Bulgaria,,448,437,397,344
2,Czechia,,3,2,2,1
3,Denmark,,24,25,25,25
4,Germany,,274,304,334,367
5,Estonia,,13,15,17,19
6,Ireland,,34,35,39,39
7,Greece,,298,295,293,292
8,Spain,,537,519,519,512
9,France,,566,579,597,615
10,Croatia,,76,76,75,77
11,Italy,,438,456,466,471
12,Cyprus,,16,16,16,16
13,Latvia,,25,27,26,26
14,Lithuania,,84,93,99,104
15,Luxembourg,,2,2,2,3
16,Hungary,,21,24,27,31
17,Malta,,4,3,3,3
18,Netherlands,,34,33,32,32
19,Austria,,58,67,78,87
20,Poland,,61,76,89,104
21,Portugal,,58,51,46,44
22,Romania,,350,385,395,397
23,Slovenia,,19,24,29,33
24,Slovakia,,10,12,15,16
25,Finland,,10,9,9,9
26,Sweden,,14,15,17,19
27,United Kingdom,,1210,1538,1902,2312
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,5,5,5,5
31,Switzerland,,14,9,8,9
