,Region,516,521,528,535,542
0,Belgium,,86,85,85,85
1,Bulgaria,,87,68,49,36
2,Czechia,,35,25,18,12
3,Denmark,,6,6,6,6
4,Germany,,503,454,411,380
5,Estonia,,0,0,0,0
6,Ireland,,0,0,0,0
7,Greece,,147,154,156,158
8,Spain,,166,98,124,115
9,France,,294,232,168,113
10,Croatia,,13,6,2,0
11,Italy,,166,84,32,2
12,Cyprus,,3,3,3,3
13,Latvia,,44,43,43,43
14,Lithuania,,22,17,14,11
15,Luxembourg,,0,0,0,0
16,Hungary,,0,0,0,0
17,Malta,,1,1,1,1
18,Netherlands,,12,7,2,0
19,Austria,,14,12,10,8
20,Poland,,202,139,90,46
21,Portugal,,21,28,36,46
22,Romania,,741,772,775,783
23,Slovenia,,8,6,6,5
24,Slovakia,,33,34,34,34
25,Finland,,4,4,4,4
26,Sweden,,30,42,46,49
27,United Kingdom,,97,114,128,146
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,3,3,3
31,Switzerland,,4,0,0,0
