,Region,831,836,843,850,857
0,Belgium,,110,100,93,89
1,Bulgaria,,58,53,59,84
2,Czechia,,62,61,59,57
3,Denmark,,80,78,78,79
4,Germany,,1255,1217,1180,1155
5,Estonia,,9,8,6,7
6,Ireland,,75,80,74,68
7,Greece,,233,221,208,208
8,Spain,,494,488,485,478
9,France,,957,944,965,969
10,Croatia,,65,101,133,141
11,Italy,,842,781,741,712
12,Cyprus,,11,10,11,10
13,Latvia,,16,13,12,13
14,Lithuania,,37,36,35,36
15,Luxembourg,,6,6,6,6
16,Hungary,,156,166,180,199
17,Malta,,10,10,9,9
18,Netherlands,,34,30,29,29
19,Austria,,178,162,171,178
20,Poland,,88,117,142,186
21,Portugal,,91,62,53,53
22,Romania,,80,115,156,212
23,Slovenia,,14,15,16,17
24,Slovakia,,41,29,21,15
25,Finland,,120,120,119,120
26,Sweden,,66,56,56,54
27,United Kingdom,,1359,1103,994,852
28,Iceland,,5,4,4,5
29,Liechtenstein,,0,0,0,0
30,Norway,,57,52,52,51
31,Switzerland,,36,38,38,39
