,State,340,346,353,360,367,374,381,388,395
0,Washington,3184,124,103,79,57,39,26,17,11
1,Illinois,17336,985,905,846,801,764,731,700,671
2,California,24282,2562,3135,3769,4489,5322,6300,7455,8821
3,Arizona,8427,584,530,478,432,391,353,319,288
4,Massachusetts,12110,431,442,435,414,386,356,328,301
5,Wisconsin,5039,346,304,271,246,225,206,189,174
6,Texas,26966,1740,1940,2166,2418,2700,3014,3365,3757
7,Nebraska,1559,99,80,63,48,37,28,21,16
8,Utah,1214,90,83,76,68,62,56,50,45
9,Oregon,1427,106,76,54,39,28,20,14,10
10,Florida,21212,792,845,893,937,980,1023,1067,1114
11,New York,37411,858,797,739,685,635,588,545,505
12,Rhode Island,1704,73,50,33,22,14,9,6,4
13,Georgia,10689,515,746,1095,1611,2373,3496,5150,7586
14,New Hampshire,708,61,58,52,46,38,32,26,22
15,North Carolina,6549,374,372,358,337,313,288,265,244
16,New Jersey,18630,430,383,341,304,271,241,215,191
17,Colorado,4610,321,244,185,141,107,81,61,47
18,Maryland,5712,301,280,250,216,182,152,127,105
19,Nevada,2950,229,200,166,134,105,82,64,49
20,Tennessee,6512,791,946,1131,1353,1619,1936,2317,2771
21,Hawaii,285,14,16,20,25,31,39,49,62
22,Indiana,7843,554,511,461,409,360,314,274,239
23,Kentucky,2555,147,124,99,77,58,43,32,24
24,Minnesota,5206,264,178,111,65,36,19,10,5
25,Oklahoma,2370,180,184,185,186,186,186,186,186
26,Pennsylvania,14969,1190,991,819,677,560,463,383,317
27,South Carolina,5155,256,288,323,362,406,456,511,573
28,District of Columbia,768,26,25,23,19,16,13,11,9
29,Kansas,2503,280,262,245,230,216,203,191,179
30,Missouri,5471,445,420,404,393,386,381,375,370
31,Vermont,127,16,14,13,10,8,6,5,4
32,Virginia,4854,284,307,323,334,343,350,356,363
33,Connecticut,5791,196,161,129,102,80,62,49,38
34,Iowa,3744,353,334,354,403,473,562,669,796
35,Louisiana,7291,247,218,186,156,130,107,89,74
36,Ohio,8509,514,451,375,300,232,177,134,102
37,Michigan,12690,537,365,238,152,95,59,37,23
38,South Dakota,1446,87,71,58,48,40,33,27,22
39,Arkansas,3482,379,410,443,479,517,559,604,653
40,Delaware,897,29,22,16,12,9,6,5,3
41,Mississippi,4606,264,266,259,246,230,213,198,183
42,New Mexico,2346,160,127,97,72,53,38,28,20
43,North Dakota,1266,52,36,26,18,13,9,6,4
44,Wyoming,373,26,20,15,11,8,6,4,3
45,Alaska,200,10,6,3,2,1,1,0,0
46,Maine,323,60,86,125,183,266,389,567,826
47,Alabama,4691,371,400,426,449,473,497,522,549
48,Idaho,1354,89,73,60,49,40,33,27,22
49,Montana,924,43,33,25,18,12,9,6,4
50,Puerto Rico,1445,101,111,121,133,146,161,177,194
51,Virgin Islands,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,121,1,0,0,0,0,0,0,0
53,West Virginia,1254,177,182,188,194,200,207,213,220
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
