,State,816,822,829,836,843,850,857
0,Washington,NaN,6774,9386,13750,20207,28267,37025
1,Illinois,NaN,12937,17405,24734,36355,53696,74369
2,California,NaN,26394,40149,64787,107626,172758,254971
3,Arizona,NaN,5103,5380,6980,9128,11908,15313
4,Massachusetts,NaN,11321,16244,24166,35725,49995,62166
5,Wisconsin,NaN,4891,6852,10446,17028,27584,40975
6,Texas,NaN,18673,21340,29448,46989,77750,124183
7,Nebraska,NaN,1384,1740,2463,3692,5865,9566
8,Utah,NaN,699,1007,1647,2943,5726,11271
9,Oregon,NaN,2732,4024,6588,11299,18764,27634
10,Florida,NaN,10328,14525,24518,44149,80829,138959
11,New York,NaN,37250,56110,87293,132747,182708,222357
12,Rhode Island,NaN,2063,2879,4176,6004,8592,11092
13,Georgia,NaN,3627,4378,6370,10627,18845,35416
14,New Hampshire,NaN,2102,3016,4702,7418,11146,14750
15,North Carolina,NaN,4650,4904,5962,7995,11304,16249
16,New Jersey,NaN,13770,20803,33044,52303,76810,98871
17,Colorado,NaN,8848,10853,15096,21946,30941,40921
18,Maryland,NaN,3830,6198,10930,20450,36357,56185
19,Nevada,NaN,1219,1427,1876,2765,4227,6525
20,Tennessee,NaN,1732,1973,2597,4041,6813,11996
21,Hawaii,NaN,1339,1762,2592,4091,6368,9637
22,Indiana,NaN,1183,1228,1494,2082,3252,5380
23,Kentucky,NaN,3217,3631,4765,6429,9249,13942
24,Minnesota,NaN,3795,4861,6642,9620,14488,21888
25,Oklahoma,NaN,1761,1875,2357,3299,4977,8128
26,Pennsylvania,NaN,7163,11158,18384,31751,54945,86290
27,South Carolina,NaN,1073,1100,1416,2118,3662,6713
28,District of Columbia,NaN,1877,3307,5290,7321,8548,7740
29,Kansas,NaN,233,120,87,91,116,170
30,Missouri,NaN,1484,1406,1910,3036,5446,9567
31,Vermont,NaN,1361,1622,1946,2303,2692,2972
32,Virginia,NaN,8053,11177,17426,27434,41593,57215
33,Connecticut,NaN,4901,7052,10593,16188,23791,32215
34,Iowa,NaN,1028,1278,1760,2732,4530,7918
35,Louisiana,NaN,911,1296,2009,3604,6949,12921
36,Ohio,NaN,5187,8301,14175,23003,33389,47083
37,Michigan,NaN,7476,11618,17955,27598,41387,58001
38,South Dakota,NaN,138,154,188,257,397,697
39,Arkansas,NaN,905,617,600,753,1097,1770
40,Delaware,NaN,742,953,1323,1940,2902,4518
41,Mississippi,NaN,917,1102,1488,2302,3816,6586
42,New Mexico,NaN,914,1013,1246,1656,2362,3562
43,North Dakota,NaN,168,222,301,449,727,1235
44,Wyoming,NaN,97,90,105,149,218,341
45,Alaska,NaN,1143,1207,1369,1634,2122,2905
46,Maine,NaN,1809,2319,2901,3791,4836,6014
47,Alabama,NaN,1359,1721,2482,3870,6556,11328
48,Idaho,NaN,462,368,357,415,554,826
49,Montana,NaN,257,283,327,429,577,868
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,538,529,574,695,920,1357
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
