,State,543,549,556,563,570,577,584
0,Washington,NaN,2680,3662,4183,4228,4066,3739
1,Illinois,NaN,2001,2704,3094,3147,3037,2831
2,California,NaN,15972,23454,27315,27629,25966,23378
3,Arizona,NaN,4206,5174,5639,5640,5366,4990
4,Massachusetts,NaN,358,427,467,470,459,431
5,Wisconsin,NaN,561,751,859,890,866,835
6,Texas,NaN,13590,20866,25021,25472,24030,21831
7,Nebraska,NaN,300,305,309,311,309,299
8,Utah,NaN,2139,2396,2494,2415,2246,1959
9,Oregon,NaN,934,1057,1129,1133,1112,1076
10,Florida,NaN,18191,22860,24974,24339,22112,19103
11,New York,NaN,2904,3554,3860,3892,3718,3476
12,Rhode Island,NaN,40,30,22,27,25,22
13,Georgia,NaN,4600,7122,8633,8885,8544,7975
14,New Hampshire,NaN,28,25,28,28,28,29
15,North Carolina,NaN,3233,5107,6163,6320,6123,5730
16,New Jersey,NaN,1518,1642,1676,1650,1596,1477
17,Colorado,NaN,2236,2395,2458,2417,2342,2179
18,Maryland,NaN,508,700,798,827,813,792
19,Nevada,NaN,4483,5348,5624,5325,4636,3778
20,Tennessee,NaN,1549,2488,3029,3126,2966,2720
21,Hawaii,NaN,520,726,844,850,820,771
22,Indiana,NaN,2039,3049,3682,3776,3661,3414
23,Kentucky,NaN,913,1137,1269,1307,1281,1242
24,Minnesota,NaN,581,800,926,963,957,924
25,Oklahoma,NaN,1472,1935,2213,2230,2147,1998
26,Pennsylvania,NaN,651,705,728,736,733,710
27,South Carolina,NaN,885,1342,1603,1650,1605,1533
28,District of Columbia,NaN,52,49,47,45,41,35
29,Kansas,NaN,1673,2351,2697,2697,2540,2256
30,Missouri,NaN,10752,13733,14998,14276,12414,10181
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,1219,1617,1874,1934,1912,1856
33,Connecticut,NaN,388,491,540,550,536,504
34,Iowa,NaN,427,293,250,252,264,272
35,Louisiana,NaN,7096,10830,12782,12573,11250,9511
36,Ohio,NaN,1647,2259,2626,2715,2726,2673
37,Michigan,NaN,995,1262,1411,1460,1443,1422
38,South Dakota,NaN,13,8,7,11,11,13
39,Arkansas,NaN,5091,6790,7545,7246,6301,5106
40,Delaware,NaN,195,248,277,279,275,262
41,Mississippi,NaN,2038,2831,3233,3197,2965,2602
42,New Mexico,NaN,275,360,406,421,406,389
43,North Dakota,NaN,16,14,15,15,18,21
44,Wyoming,NaN,346,324,311,293,281,254
45,Alaska,NaN,330,456,518,519,486,438
46,Maine,NaN,64,58,54,56,59,60
47,Alabama,NaN,2833,4635,5677,5785,5415,4894
48,Idaho,NaN,530,618,669,676,660,641
49,Montana,NaN,196,187,179,178,174,174
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,104,95,99,103,113,114
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
