,State,823,829,836,843,850,857,864
0,Washington,NaN,9270,12317,17405,25209,34287,42580
1,Illinois,NaN,20355,29521,42652,59330,76779,90374
2,California,NaN,35454,55539,88659,137275,202913,281237
3,Arizona,NaN,3255,2292,2206,2691,3778,5524
4,Massachusetts,NaN,14070,17007,23110,31753,41523,49976
5,Wisconsin,NaN,6506,9423,14455,22548,32959,45050
6,Texas,NaN,21985,34374,55582,86282,126266,172903
7,Nebraska,NaN,765,852,1142,1721,2752,4318
8,Utah,NaN,852,1372,2398,4593,8722,15618
9,Oregon,NaN,5120,8351,14043,22188,31307,38877
10,Florida,NaN,12870,18844,31355,55613,91695,134852
11,New York,NaN,47143,60003,84157,117458,149745,170610
12,Rhode Island,NaN,2331,3062,4152,5704,7235,8473
13,Georgia,NaN,2834,2948,3847,6028,10404,19085
14,New Hampshire,NaN,2232,2618,3637,5272,7646,10221
15,North Carolina,NaN,8689,13157,20197,30734,44194,58418
16,New Jersey,NaN,15301,19642,27930,40727,57137,72795
17,Colorado,NaN,10472,12692,16259,21621,29123,37023
18,Maryland,NaN,5717,9071,15169,24645,37213,50685
19,Nevada,NaN,1216,1383,1791,2460,3726,5858
20,Tennessee,NaN,1921,2398,3426,5426,9155,15789
21,Hawaii,NaN,1566,2124,2998,4283,6203,8542
22,Indiana,NaN,3034,5481,9826,17579,29902,44404
23,Kentucky,NaN,3287,3720,5150,8059,12753,19066
24,Minnesota,NaN,6450,9460,14252,21286,30338,40031
25,Oklahoma,NaN,1697,1870,2432,3440,5238,8332
26,Pennsylvania,NaN,10784,15917,24949,39619,61004,84740
27,South Carolina,NaN,1234,1553,2304,3830,6875,12053
28,District of Columbia,NaN,1801,1951,2441,2891,3360,3484
29,Kansas,NaN,748,782,1009,1490,2376,3714
30,Missouri,NaN,956,986,1311,1929,2828,4246
31,Vermont,NaN,1915,2254,2673,3035,3382,3615
32,Virginia,NaN,9330,12470,17251,24234,33442,44196
33,Connecticut,NaN,6383,8421,11631,16329,21721,26422
34,Iowa,NaN,1052,1334,1937,3025,4761,7609
35,Louisiana,NaN,1416,2181,3835,6960,12196,18793
36,Ohio,NaN,5939,9240,15072,25048,39962,59865
37,Michigan,NaN,9589,15212,23687,36135,52186,68810
38,South Dakota,NaN,146,171,228,340,549,959
39,Arkansas,NaN,525,536,680,987,1565,2583
40,Delaware,NaN,1276,1869,2828,4312,5955,7695
41,Mississippi,NaN,699,752,977,1429,2282,3794
42,New Mexico,NaN,1203,1542,2108,3001,4380,6602
43,North Dakota,NaN,223,280,404,596,914,1437
44,Wyoming,NaN,84,83,96,131,188,290
45,Alaska,NaN,1305,1420,1616,1888,2264,2728
46,Maine,NaN,2171,2388,2827,3506,4198,4988
47,Alabama,NaN,1963,2913,4849,8605,15502,25088
48,Idaho,NaN,465,546,682,898,1303,1899
49,Montana,NaN,386,469,604,814,1115,1676
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,852,1044,1294,1769,2522,3687
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
