,State,774,780,787,794,801,808,815
0,Washington,NaN,12596,12863,13598,15260,19358,26537
1,Illinois,NaN,11644,10257,9657,9644,10742,12915
2,California,NaN,49913,46802,47926,50990,57119,68021
3,Arizona,NaN,5374,3504,2760,2543,2481,2518
4,Massachusetts,NaN,6443,5561,5143,5296,6158,7631
5,Wisconsin,NaN,4244,3372,3084,3239,3747,4974
6,Texas,NaN,29894,28234,32022,41272,52533,65554
7,Nebraska,NaN,1079,1045,1085,1215,1491,2031
8,Utah,NaN,1943,1515,1337,1290,1362,1627
9,Oregon,NaN,4932,4137,3842,3959,4389,5464
10,Florida,NaN,22871,17026,15042,15296,17625,23450
11,New York,NaN,12686,11262,11113,12478,16094,22948
12,Rhode Island,NaN,2581,2066,1722,1537,1451,1408
13,Georgia,NaN,8531,7302,7084,7606,9211,12496
14,New Hampshire,NaN,2677,1846,1515,1396,1404,1455
15,North Carolina,NaN,16844,13877,12518,12509,13218,14663
16,New Jersey,NaN,9450,9286,10231,12640,17354,25096
17,Colorado,NaN,6664,5248,4715,4855,5318,6220
18,Maryland,NaN,3350,2909,2999,3715,5099,8173
19,Nevada,NaN,5171,5789,6962,8943,12065,16162
20,Tennessee,NaN,14928,11402,9771,9142,9109,9750
21,Hawaii,NaN,1383,1182,1057,998,985,1104
22,Indiana,NaN,3788,3062,2790,2886,3331,4131
23,Kentucky,NaN,11687,9130,7708,6969,6811,7209
24,Minnesota,NaN,6501,5287,4882,4922,5255,6085
25,Oklahoma,NaN,6390,5993,5877,6090,6843,8199
26,Pennsylvania,NaN,9127,6936,6017,5894,6363,7550
27,South Carolina,NaN,5258,3939,3395,3249,3272,3574
28,District of Columbia,NaN,244,117,62,44,49,76
29,Kansas,NaN,2440,2108,2011,2142,2484,3119
30,Missouri,NaN,5191,4519,4855,6250,8799,12601
31,Vermont,NaN,1208,1222,1253,1333,1447,1655
32,Virginia,NaN,10866,9603,9462,10608,13340,17961
33,Connecticut,NaN,2255,1770,1543,1494,1552,1874
34,Iowa,NaN,8138,15601,22694,23771,19443,15421
35,Louisiana,NaN,2496,1746,1458,1434,1583,1950
36,Ohio,NaN,6919,5856,5622,5996,7069,8976
37,Michigan,NaN,11767,9897,8919,8749,9169,10161
38,South Dakota,NaN,639,492,445,452,508,631
39,Arkansas,NaN,3691,3142,2943,3063,3553,4539
40,Delaware,NaN,949,703,586,542,544,608
41,Mississippi,NaN,2431,1835,1646,1661,1797,2035
42,New Mexico,NaN,2505,1992,1717,1639,1660,1801
43,North Dakota,NaN,865,695,629,615,634,714
44,Wyoming,NaN,576,475,475,533,650,815
45,Alaska,NaN,2472,2236,2070,2030,2047,2218
46,Maine,NaN,5400,4428,3837,3505,3299,3146
47,Alabama,NaN,5327,4673,4453,4673,5411,7012
48,Idaho,NaN,9201,8006,7018,6276,5760,5666
49,Montana,NaN,4965,6117,7229,7734,7639,6794
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,4337,3412,2922,2744,2791,3047
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
