,State,599,605,612,619,626,633,640
0,Washington,NaN,22226,20080,18471,16674,14402,11691
1,Illinois,NaN,25110,23194,21744,20089,17881,15289
2,California,NaN,58952,47792,42624,38087,32471,25846
3,Arizona,NaN,19593,17927,16790,15583,13960,12035
4,Massachusetts,NaN,10330,10064,9705,8949,7771,6373
5,Wisconsin,NaN,13038,13152,13110,12275,10934,9194
6,Texas,NaN,116883,109254,102108,93118,81327,68017
7,Nebraska,NaN,4801,4656,4463,4205,3790,3316
8,Utah,NaN,6629,6335,6021,5590,4940,4204
9,Oregon,NaN,12073,10306,9240,8344,7291,6047
10,Florida,NaN,120171,95035,78928,67303,55817,44489
11,New York,NaN,31138,28574,26584,24212,20950,17220
12,Rhode Island,NaN,1912,1746,1583,1444,1236,989
13,Georgia,NaN,46720,37416,31461,27121,22260,17588
14,New Hampshire,NaN,2232,2173,2090,1919,1701,1422
15,North Carolina,NaN,42231,37488,33859,30162,25366,20188
16,New Jersey,NaN,13623,12333,11334,10361,9094,7635
17,Colorado,NaN,12714,11962,11231,10482,9508,8357
18,Maryland,NaN,7166,6766,6536,6103,5473,4665
19,Nevada,NaN,7074,6729,6475,6112,5621,4971
20,Tennessee,NaN,47164,42067,37644,32616,26672,20771
21,Hawaii,NaN,4339,3501,2936,2470,1929,1322
22,Indiana,NaN,25068,22092,19930,18014,15382,12477
23,Kentucky,NaN,25805,21351,18574,16245,13758,11235
24,Minnesota,NaN,10488,9941,9481,8936,8051,7023
25,Oklahoma,NaN,18784,17171,15753,14238,12235,10190
26,Pennsylvania,NaN,25517,24929,23831,21936,19139,15873
27,South Carolina,NaN,33241,28727,25000,21198,16493,11940
28,District of Columbia,NaN,934,695,562,463,349,240
29,Kansas,NaN,9008,7939,7221,6580,5847,5023
30,Missouri,NaN,13163,11950,11041,10506,9692,8720
31,Vermont,NaN,1084,1072,1041,998,914,815
32,Virginia,NaN,23279,22541,21571,19793,17413,14603
33,Connecticut,NaN,3538,3474,3476,3305,2975,2519
34,Iowa,NaN,8660,8801,8650,8222,7426,6484
35,Louisiana,NaN,13745,10016,8166,7383,6715,6048
36,Ohio,NaN,45483,48667,48557,44845,38481,31246
37,Michigan,NaN,16652,17611,18051,17478,16212,14334
38,South Dakota,NaN,2804,2646,2501,2347,2121,1882
39,Arkansas,NaN,11017,8779,7440,6711,5996,5231
40,Delaware,NaN,2687,2418,2178,1962,1718,1458
41,Mississippi,NaN,13240,9648,7793,6768,5860,4904
42,New Mexico,NaN,4406,3701,3272,2961,2609,2221
43,North Dakota,NaN,2828,2866,2786,2631,2350,2033
44,Wyoming,NaN,3295,3121,2964,2765,2470,2131
45,Alaska,NaN,4096,4000,3794,3552,3181,2722
46,Maine,NaN,2668,2838,2830,2657,2381,2058
47,Alabama,NaN,26041,22024,19278,17124,14685,11963
48,Idaho,NaN,7342,7453,7216,6686,5784,4759
49,Montana,NaN,3783,3717,3565,3359,3028,2635
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,10987,10613,10057,8993,7604,6158
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
