,State,529,535,542,549,556,563,570
0,Washington,NaN,1965,1781,1692,1632,1556,1458
1,Illinois,NaN,739,807,860,874,864,837
2,California,NaN,7779,10390,11792,11953,11492,10625
3,Arizona,NaN,3070,3727,4069,4109,3993,3764
4,Massachusetts,NaN,191,158,139,133,132,126
5,Wisconsin,NaN,266,271,281,304,309,316
6,Texas,NaN,7516,11488,14215,14791,14160,13054
7,Nebraska,NaN,300,306,313,308,305,294
8,Utah,NaN,1633,1679,1699,1674,1597,1502
9,Oregon,NaN,854,695,617,606,594,556
10,Florida,NaN,8861,9415,9666,9521,9084,8438
11,New York,NaN,1658,1599,1573,1547,1490,1420
12,Rhode Island,NaN,64,44,36,35,35,35
13,Georgia,NaN,1721,1932,2098,2132,2106,2044
14,New Hampshire,NaN,29,21,20,22,23,25
15,North Carolina,NaN,1344,1686,1935,1980,1891,1660
16,New Jersey,NaN,1227,1249,1244,1228,1172,1088
17,Colorado,NaN,1784,1627,1542,1483,1443,1371
18,Maryland,NaN,243,235,235,233,234,232
19,Nevada,NaN,3496,4551,5098,5064,4760,4266
20,Tennessee,NaN,493,488,524,531,539,536
21,Hawaii,NaN,279,288,289,285,270,265
22,Indiana,NaN,1150,1188,1222,1245,1224,1204
23,Kentucky,NaN,587,546,560,573,589,597
24,Minnesota,NaN,315,285,282,280,288,285
25,Oklahoma,NaN,839,983,1073,1091,1064,1033
26,Pennsylvania,NaN,661,634,643,650,649,635
27,South Carolina,NaN,270,240,228,232,236,231
28,District of Columbia,NaN,34,26,24,21,20,14
29,Kansas,NaN,795,904,976,997,988,957
30,Missouri,NaN,5590,6756,7385,7346,7005,6408
31,Vermont,NaN,0,0,0,0,0,0
32,Virginia,NaN,654,909,1078,1133,1128,1083
33,Connecticut,NaN,210,200,197,193,191,179
34,Iowa,NaN,252,257,263,270,277,279
35,Louisiana,NaN,2718,3892,4577,4737,4633,4434
36,Ohio,NaN,941,836,807,811,818,834
37,Michigan,NaN,906,1328,1632,1705,1696,1628
38,South Dakota,NaN,8,7,7,7,10,12
39,Arkansas,NaN,2455,3431,3994,4100,3894,3576
40,Delaware,NaN,101,94,93,91,89,86
41,Mississippi,NaN,798,1022,1172,1221,1213,1191
42,New Mexico,NaN,195,159,147,150,144,136
43,North Dakota,NaN,25,18,15,21,22,23
44,Wyoming,NaN,271,271,279,280,277,261
45,Alaska,NaN,173,285,354,374,364,331
46,Maine,NaN,51,39,37,37,41,43
47,Alabama,NaN,880,1114,1260,1297,1305,1270
48,Idaho,NaN,304,266,249,250,248,255
49,Montana,NaN,201,177,167,168,164,160
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,106,73,71,83,87,92
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
