,State,592,598,605,612,619,626,633
0,Washington,NaN,19547,18932,18073,16458,13958,11078
1,Illinois,NaN,27530,29092,29227,27575,24374,20316
2,California,NaN,82436,80494,78753,73247,64072,53099
3,Arizona,NaN,22405,22555,22068,20671,18323,15370
4,Massachusetts,NaN,8717,8668,8572,8072,7179,6049
5,Wisconsin,NaN,13902,15447,15995,15238,13436,11148
6,Texas,NaN,99463,97802,93630,84677,71817,57480
7,Nebraska,NaN,4582,5123,5219,4879,4235,3474
8,Utah,NaN,5674,5590,5355,4963,4432,3792
9,Oregon,NaN,11920,10920,10099,9216,7923,6487
10,Florida,NaN,119997,96620,78997,64408,48990,34209
11,New York,NaN,31664,30922,29606,27140,23180,18765
12,Rhode Island,NaN,1725,1621,1502,1354,1154,907
13,Georgia,NaN,51783,46847,42575,36818,29741,22318
14,New Hampshire,NaN,1707,1792,1808,1714,1525,1285
15,North Carolina,NaN,40195,39192,37704,34111,28990,23070
16,New Jersey,NaN,13409,12540,11716,10640,9213,7505
17,Colorado,NaN,9440,9183,8812,8211,7316,6244
18,Maryland,NaN,8350,8593,8583,8111,7220,6122
19,Nevada,NaN,7155,7357,7406,7027,6380,5540
20,Tennessee,NaN,43791,40811,36900,31434,24589,17698
21,Hawaii,NaN,5526,5457,5162,4574,3745,2814
22,Indiana,NaN,24437,23194,21667,19568,16532,13172
23,Kentucky,NaN,24669,21574,18871,16039,12842,9749
24,Minnesota,NaN,9775,9408,9037,8434,7555,6514
25,Oklahoma,NaN,15331,13877,12555,11052,9146,7094
26,Pennsylvania,NaN,23107,23516,22991,21246,18345,14914
27,South Carolina,NaN,26769,25143,23515,20762,16885,12872
28,District of Columbia,NaN,731,678,621,562,461,342
29,Kansas,NaN,9279,9191,8732,7831,6596,5181
30,Missouri,NaN,13313,12901,12476,11826,10760,9459
31,Vermont,NaN,891,929,893,843,756,639
32,Virginia,NaN,19611,20385,20010,18691,16345,13454
33,Connecticut,NaN,4977,5418,5616,5423,4882,4163
34,Iowa,NaN,7420,7907,8035,7596,6778,5792
35,Louisiana,NaN,10044,5647,4021,3414,2967,2608
36,Ohio,NaN,39972,46046,47468,44080,37564,30210
37,Michigan,NaN,16908,19107,20008,19554,17961,15884
38,South Dakota,NaN,1754,1752,1688,1522,1310,1055
39,Arkansas,NaN,10750,8740,7364,6461,5507,4512
40,Delaware,NaN,2385,2189,1985,1739,1442,1100
41,Mississippi,NaN,13965,10333,8364,7115,5824,4468
42,New Mexico,NaN,4243,3849,3545,3236,2761,2218
43,North Dakota,NaN,1999,2138,2118,1946,1663,1341
44,Wyoming,NaN,2682,2707,2619,2413,2095,1703
45,Alaska,NaN,2985,2906,2823,2596,2263,1845
46,Maine,NaN,2191,2550,2639,2527,2193,1805
47,Alabama,NaN,27020,27113,25686,22761,18599,14159
48,Idaho,NaN,6280,7062,7183,6592,5671,4498
49,Montana,NaN,3169,3355,3320,3086,2660,2147
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,9529,10206,9980,8870,7228,5446
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
