,State,634,640,647,654,661,668,675
0,Washington,NaN,16501,16066,15862,15784,15903,16254
1,Illinois,NaN,15541,15200,15128,15486,16509,17967
2,California,NaN,37780,36019,36215,37419,39401,43168
3,Arizona,NaN,14900,14120,13864,13811,13853,14080
4,Massachusetts,NaN,9239,10205,10875,11429,12195,13265
5,Wisconsin,NaN,18339,17942,17658,17455,17017,16975
6,Texas,NaN,41341,43383,45142,46132,46653,48061
7,Nebraska,NaN,3959,3698,3569,3564,3528,3524
8,Utah,NaN,6181,6021,5991,5937,5958,5956
9,Oregon,NaN,8153,7607,7306,7113,7068,7007
10,Florida,NaN,22943,18358,16759,16860,18342,21250
11,New York,NaN,31921,31510,31472,31929,32439,34003
12,Rhode Island,NaN,1789,1641,1595,1598,1626,1713
13,Georgia,NaN,13245,10749,9705,9559,9864,10524
14,New Hampshire,NaN,3834,4166,4257,4077,3716,3289
15,North Carolina,NaN,21254,19197,18234,17791,17740,17911
16,New Jersey,NaN,10879,10734,10947,11304,12060,13270
17,Colorado,NaN,17075,18912,19438,18981,18151,17077
18,Maryland,NaN,7004,6906,7078,7245,7569,8164
19,Nevada,NaN,4392,4213,4151,4141,4198,4285
20,Tennessee,NaN,14265,12871,12245,12185,12503,13252
21,Hawaii,NaN,907,711,630,627,672,747
22,Indiana,NaN,13749,12652,12233,12018,12160,12328
23,Kentucky,NaN,12829,11064,10236,10029,10178,10435
24,Minnesota,NaN,20120,19684,19532,19096,18437,17792
25,Oklahoma,NaN,8693,8063,7809,7633,7659,7838
26,Pennsylvania,NaN,31349,29938,29126,28260,27109,25856
27,South Carolina,NaN,9726,8042,7339,7301,7603,8298
28,District of Columbia,NaN,636,553,515,511,532,582
29,Kansas,NaN,5586,5139,4951,4879,4951,5065
30,Missouri,NaN,7156,6542,6322,6335,6394,6597
31,Vermont,NaN,1606,1803,1892,1924,1901,1829
32,Virginia,NaN,14659,13358,12840,12816,13051,13646
33,Connecticut,NaN,3078,3683,4052,4223,4455,4712
34,Iowa,NaN,8018,7200,6891,6805,6760,6791
35,Louisiana,NaN,4508,4072,3909,3966,4131,4486
36,Ohio,NaN,31915,29442,28380,28011,27645,27933
37,Michigan,NaN,30332,31828,32443,31973,30711,29218
38,South Dakota,NaN,2025,1913,1886,1833,1857,1869
39,Arkansas,NaN,4181,3720,3541,3536,3625,3813
40,Delaware,NaN,2528,2277,2134,2083,2019,1992
41,Mississippi,NaN,3563,2950,2682,2687,2746,2954
42,New Mexico,NaN,4727,4645,4655,4605,4552,4533
43,North Dakota,NaN,3490,2998,2760,2637,2532,2417
44,Wyoming,NaN,2808,2479,2268,2193,2116,2037
45,Alaska,NaN,5752,5069,4720,4467,4202,3981
46,Maine,NaN,2569,2176,2105,2035,2036,2028
47,Alabama,NaN,5561,4534,4185,4142,4287,4574
48,Idaho,NaN,7783,7366,6978,6586,6214,5851
49,Montana,NaN,5814,5236,4893,4635,4332,4032
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,7374,6514,6123,5925,5773,5621
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
