,State,550,556,563,570,577,584,591
0,Washington,NaN,5597,6761,7342,7222,6839,6290
1,Illinois,NaN,8382,12955,15602,15817,14752,13133
2,California,NaN,56617,90793,108771,106306,93330,75599
3,Arizona,NaN,11204,15372,17518,17503,16267,14619
4,Massachusetts,NaN,3092,4914,5872,5964,5522,4894
5,Wisconsin,NaN,2269,3155,3637,3710,3561,3288
6,Texas,NaN,42070,68901,84568,84640,76838,65887
7,Nebraska,NaN,387,380,387,387,391,388
8,Utah,NaN,2184,2155,2202,2160,2063,1892
9,Oregon,NaN,2597,3311,3665,3646,3453,3171
10,Florida,NaN,55311,72135,78851,74373,63236,49609
11,New York,NaN,10939,15186,17357,17290,15964,13965
12,Rhode Island,NaN,232,249,259,264,242,229
13,Georgia,NaN,12962,19510,23104,22972,21049,18309
14,New Hampshire,NaN,223,261,276,287,272,262
15,North Carolina,NaN,10535,15784,18828,18938,17763,15943
16,New Jersey,NaN,5064,7139,8129,8077,7479,6605
17,Colorado,NaN,3515,3636,3670,3620,3405,3161
18,Maryland,NaN,1636,2289,2606,2658,2577,2422
19,Nevada,NaN,6903,7926,8432,8260,7603,6635
20,Tennessee,NaN,8760,14978,18535,18466,16898,14390
21,Hawaii,NaN,1342,2000,2371,2351,2232,2028
22,Indiana,NaN,4256,5562,6324,6386,6157,5697
23,Kentucky,NaN,5170,8413,10384,10352,9534,8259
24,Minnesota,NaN,1579,1965,2170,2194,2133,2017
25,Oklahoma,NaN,4396,5807,6488,6465,5983,5310
26,Pennsylvania,NaN,3799,5756,6849,7030,6745,6171
27,South Carolina,NaN,5696,9381,11476,11771,10968,9731
28,District of Columbia,NaN,406,668,797,791,706,571
29,Kansas,NaN,3950,5174,5838,5692,5049,4173
30,Missouri,NaN,15801,18422,19490,18495,16143,13438
31,Vermont,NaN,70,81,87,88,92,87
32,Virginia,NaN,3951,5594,6502,6793,6559,6116
33,Connecticut,NaN,1674,2553,3067,3112,2958,2705
34,Iowa,NaN,1210,1575,1785,1828,1785,1696
35,Louisiana,NaN,18369,26088,28814,26279,21121,15658
36,Ohio,NaN,4784,6896,8114,8405,8232,7788
37,Michigan,NaN,3051,4224,4932,5055,4984,4742
38,South Dakota,NaN,169,184,192,195,200,192
39,Arkansas,NaN,12219,16615,18113,16675,13435,9811
40,Delaware,NaN,400,490,530,529,507,475
41,Mississippi,NaN,5419,7985,9293,9091,8085,6745
42,New Mexico,NaN,1097,1397,1537,1536,1464,1317
43,North Dakota,NaN,151,179,198,203,197,199
44,Wyoming,NaN,471,483,495,492,494,474
45,Alaska,NaN,1246,1788,2073,2086,1888,1672
46,Maine,NaN,288,368,419,430,417,399
47,Alabama,NaN,11888,19230,22978,22265,19290,15684
48,Idaho,NaN,1351,1738,1973,1968,1916,1760
49,Montana,NaN,467,558,608,620,601,560
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,598,723,798,809,812,785
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
