,State,473,479,486,493,500,507,514
0,Washington,NaN,8252,6791,5951,5396,4843,4145
1,Illinois,NaN,13632,11402,10190,9314,8532,7594
2,California,NaN,10834,11777,12171,11864,10928,9632
3,Arizona,NaN,4172,3611,3277,3118,2952,2787
4,Massachusetts,NaN,4745,3492,2804,2393,2023,1639
5,Wisconsin,NaN,3850,3515,3331,3184,3010,2801
6,Texas,NaN,14517,12699,11852,11387,10779,10094
7,Nebraska,NaN,957,827,779,730,700,653
8,Utah,NaN,1675,1452,1319,1240,1177,1066
9,Oregon,NaN,4934,4418,4083,3790,3378,2883
10,Florida,NaN,23524,17675,14682,13216,12059,10744
11,New York,NaN,14232,10241,8324,7401,6658,5879
12,Rhode Island,NaN,1601,1178,953,817,706,586
13,Georgia,NaN,5899,5001,4540,4353,4184,3988
14,New Hampshire,NaN,1131,831,671,609,559,519
15,North Carolina,NaN,7634,7503,7596,7349,7022,6517
16,New Jersey,NaN,5655,3063,2008,1621,1384,1204
17,Colorado,NaN,8460,6529,5495,4946,4498,3899
18,Maryland,NaN,3564,2611,2134,1925,1719,1495
19,Nevada,NaN,2458,2209,2059,1989,1842,1709
20,Tennessee,NaN,4017,3494,3288,3182,3048,2929
21,Hawaii,NaN,658,666,644,596,515,415
22,Indiana,NaN,6782,7090,7231,7050,6652,6082
23,Kentucky,NaN,3268,3496,3635,3599,3451,3247
24,Minnesota,NaN,7990,6801,6115,5621,5056,4439
25,Oklahoma,NaN,1021,886,827,826,811,803
26,Pennsylvania,NaN,14602,10981,9088,8096,7153,6097
27,South Carolina,NaN,3693,3299,3095,2984,2812,2681
28,District of Columbia,NaN,388,331,300,266,228,187
29,Kansas,NaN,1156,1037,983,960,934,886
30,Missouri,NaN,2974,2766,2642,2542,2449,2320
31,Vermont,NaN,322,261,227,203,169,131
32,Virginia,NaN,4369,3535,3168,2933,2733,2474
33,Connecticut,NaN,2686,2764,2818,2664,2377,2021
34,Iowa,NaN,1620,1374,1280,1235,1180,1118
35,Louisiana,NaN,2424,2494,2575,2593,2549,2423
36,Ohio,NaN,7716,6797,6301,6057,5755,5433
37,Michigan,NaN,17995,14185,12353,11255,10275,9157
38,South Dakota,NaN,347,251,212,205,199,196
39,Arkansas,NaN,915,970,1004,1006,988,960
40,Delaware,NaN,1085,838,705,645,582,510
41,Mississippi,NaN,728,662,640,643,649,649
42,New Mexico,NaN,898,827,782,753,699,643
43,North Dakota,NaN,447,400,381,371,365,355
44,Wyoming,NaN,182,186,199,204,204,202
45,Alaska,NaN,622,558,534,506,486,457
46,Maine,NaN,1703,1543,1435,1313,1148,969
47,Alabama,NaN,1818,1744,1747,1714,1685,1633
48,Idaho,NaN,1007,885,835,817,782,756
49,Montana,NaN,562,534,522,507,491,458
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2017,2044,2061,2021,1968,1859
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
