,State,704,710,717,724,731,738,745
0,Washington,NaN,19441,35329,52770,61110,55972,43275
1,Illinois,NaN,99789,130517,132079,101829,67173,35771
2,California,NaN,118280,259780,376781,385484,319566,239405
3,Arizona,NaN,20688,21239,22655,24241,24725,23534
4,Massachusetts,NaN,44664,48780,42578,31262,19323,9797
5,Wisconsin,NaN,28429,26764,25044,23243,20400,17331
6,Texas,NaN,85347,181459,288929,332025,302839,238976
7,Nebraska,NaN,6231,5833,5526,5187,4848,4434
8,Utah,NaN,5449,5683,5815,5919,5814,5551
9,Oregon,NaN,6962,9372,12696,16451,19374,20720
10,Florida,NaN,37199,79312,140374,194616,226461,228053
11,New York,NaN,191732,226936,180851,103522,39612,3641
12,Rhode Island,NaN,6780,7769,7361,5902,4048,2448
13,Georgia,NaN,48611,105157,147332,140688,103352,66305
14,New Hampshire,NaN,7374,6013,4743,3709,2886,2318
15,North Carolina,NaN,21024,19024,19510,21047,22939,24475
16,New Jersey,NaN,94542,144730,128739,75088,28377,2464
17,Colorado,NaN,20350,30316,37015,37487,32254,25219
18,Maryland,NaN,35903,59656,72366,67231,48469,27571
19,Nevada,NaN,6363,8253,9986,11751,12929,13693
20,Tennessee,NaN,25314,46083,63622,65333,52502,38244
21,Hawaii,NaN,10079,20254,22606,16531,9034,3313
22,Indiana,NaN,22723,17730,15970,15630,15940,16341
23,Kentucky,NaN,11420,8613,7852,7966,8411,9115
24,Minnesota,NaN,20303,17990,15922,14237,12849,11391
25,Oklahoma,NaN,7285,8037,9353,11079,12798,14101
26,Pennsylvania,NaN,61997,67337,62771,50952,36477,24469
27,South Carolina,NaN,11091,17451,25802,33406,37162,35602
28,District of Columbia,NaN,16311,21126,15540,7827,3210,1122
29,Kansas,NaN,9588,8555,8876,9787,10763,11048
30,Missouri,NaN,22520,28548,33754,35402,33499,29066
31,Vermont,NaN,3123,3304,3072,2686,2103,1605
32,Virginia,NaN,38032,60177,71904,66395,50399,33969
33,Connecticut,NaN,21984,27136,27552,23990,18203,11758
34,Iowa,NaN,9173,11088,13547,15997,17586,17418
35,Louisiana,NaN,13290,28187,45511,56202,53595,43875
36,Ohio,NaN,85479,100069,97904,84656,65912,46267
37,Michigan,NaN,35851,26968,22165,19355,17451,16212
38,South Dakota,NaN,2426,2345,2271,2209,2120,1998
39,Arkansas,NaN,6663,9706,12971,15010,15834,14649
40,Delaware,NaN,6177,7370,7181,5907,4246,2416
41,Mississippi,NaN,3680,3908,4671,5693,6800,7762
42,New Mexico,NaN,7256,7073,6936,6560,6085,5526
43,North Dakota,NaN,2131,1975,1873,1740,1603,1459
44,Wyoming,NaN,747,777,791,772,725,709
45,Alaska,NaN,864,643,546,512,493,488
46,Maine,NaN,6677,6930,6946,6404,5689,4781
47,Alabama,NaN,11301,23554,36320,42146,39560,32221
48,Idaho,NaN,2456,2834,3234,3687,4055,4292
49,Montana,NaN,1084,1124,1217,1317,1481,1583
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,6723,4616,3044,2117,1622,1358
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
