,State,711,717,724,731,738,745,752
0,Washington,NaN,41538,68265,93741,102235,89167,64757
1,Illinois,NaN,130302,138812,122891,93375,60410,33366
2,California,NaN,278296,548283,713649,669650,481156,274998
3,Arizona,NaN,33504,54778,73319,82780,78615,63585
4,Massachusetts,NaN,72957,80452,63970,38670,17493,3783
5,Wisconsin,NaN,36356,40452,40353,35556,28894,22288
6,Texas,NaN,125541,256925,414729,493976,438650,317580
7,Nebraska,NaN,14309,31617,43345,38606,24738,12914
8,Utah,NaN,12281,20281,27241,29813,26841,21122
9,Oregon,NaN,12873,21612,31629,39620,42137,39366
10,Florida,NaN,207122,435139,583236,528597,339806,159768
11,New York,NaN,345749,325014,201543,86872,12032,0
12,Rhode Island,NaN,7742,7398,6420,4774,3168,1906
13,Georgia,NaN,104519,176688,211731,177086,110886,54427
14,New Hampshire,NaN,7486,6794,5966,5194,4392,3645
15,North Carolina,NaN,71445,119637,141593,124147,86090,50217
16,New Jersey,NaN,153988,161774,107447,44068,4182,0
17,Colorado,NaN,44335,65805,75592,68839,51763,32795
18,Maryland,NaN,74218,94163,78340,47340,20225,2846
19,Nevada,NaN,12466,20748,30183,37527,38126,32361
20,Tennessee,NaN,52766,85764,98338,85320,59584,34892
21,Hawaii,NaN,17698,27888,24951,14245,4177,45
22,Indiana,NaN,49198,68629,76050,69234,54161,37923
23,Kentucky,NaN,17051,18716,21150,22720,22949,21770
24,Minnesota,NaN,30586,44722,52373,50166,41781,30343
25,Oklahoma,NaN,7747,8703,10174,12090,13814,14618
26,Pennsylvania,NaN,115103,163733,164408,123863,74013,34363
27,South Carolina,NaN,29453,52710,69413,70568,57818,39673
28,District of Columbia,NaN,13507,7528,3404,1406,575,221
29,Kansas,NaN,12191,12015,12505,13065,13120,12484
30,Missouri,NaN,39102,66474,78559,67474,48270,31661
31,Vermont,NaN,4496,6191,6349,5126,3447,1996
32,Virginia,NaN,68553,93702,99051,81234,54951,31611
33,Connecticut,NaN,37122,42570,38557,28548,16613,7734
34,Iowa,NaN,11387,14617,18254,21130,22339,21310
35,Louisiana,NaN,49473,95794,110983,84130,45190,16581
36,Ohio,NaN,111679,138595,143326,121631,87487,54770
37,Michigan,NaN,53954,50151,45573,40160,33763,28169
38,South Dakota,NaN,4070,6346,7917,7805,6317,4513
39,Arkansas,NaN,23542,49296,56715,45205,29673,16852
40,Delaware,NaN,12059,17060,14452,8309,2913,181
41,Mississippi,NaN,22906,44577,57698,53507,38369,22490
42,New Mexico,NaN,7504,8220,8668,8766,8287,7561
43,North Dakota,NaN,3076,4402,5352,5505,4967,3943
44,Wyoming,NaN,1618,2477,3232,3793,3839,3432
45,Alaska,NaN,1611,2003,2501,3004,3370,3400
46,Maine,NaN,5922,6807,7403,7528,7051,6101
47,Alabama,NaN,44350,96463,113945,88950,51434,21942
48,Idaho,NaN,5226,10702,16717,20637,20517,16884
49,Montana,NaN,2655,5110,7663,9053,8985,7763
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,10679,14088,15676,14566,11695,8408
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
