,State,655,661,668,675,682,689,696
0,Washington,NaN,12548,11873,11856,12133,13021,14401
1,Illinois,NaN,18194,22048,24540,25816,27125,28338
2,California,NaN,45703,53368,58990,62375,66636,73369
3,Arizona,NaN,21371,24317,25915,26037,25650,25394
4,Massachusetts,NaN,9314,11259,12758,13709,14878,16547
5,Wisconsin,NaN,17401,19913,21167,21636,21736,22009
6,Texas,NaN,23307,23292,23910,24894,26701,29274
7,Nebraska,NaN,10003,13463,14964,14833,13790,12288
8,Utah,NaN,7482,7833,8123,8091,8144,8311
9,Oregon,NaN,7101,7074,7137,7175,7416,7803
10,Florida,NaN,12088,12353,13001,14135,16179,20123
11,New York,NaN,27780,30498,32691,34481,37015,40929
12,Rhode Island,NaN,1660,1698,1722,1808,1930,2126
13,Georgia,NaN,7900,8026,8253,8620,9198,10224
14,New Hampshire,NaN,6491,11427,14051,13765,12016,9898
15,North Carolina,NaN,12311,11698,11556,11597,11991,12713
16,New Jersey,NaN,9432,11210,12768,13725,15055,17077
17,Colorado,NaN,20484,21786,22335,22274,21973,21540
18,Maryland,NaN,5035,5539,5946,6334,6953,7947
19,Nevada,NaN,5394,7088,8013,8242,8307,8378
20,Tennessee,NaN,6779,6611,6659,6931,7439,8384
21,Hawaii,NaN,757,767,799,846,906,1022
22,Indiana,NaN,11801,12872,13390,13797,14095,14698
23,Kentucky,NaN,7911,7597,7526,7712,8154,8745
24,Minnesota,NaN,30282,38585,42218,40934,37254,32966
25,Oklahoma,NaN,4635,4049,3850,3943,4156,4565
26,Pennsylvania,NaN,27568,28881,29438,29021,28552,27714
27,South Carolina,NaN,5273,5201,5289,5506,6015,6818
28,District of Columbia,NaN,571,576,589,628,693,772
29,Kansas,NaN,5598,5564,5580,5631,5757,5985
30,Missouri,NaN,6741,7483,7949,8191,8528,8954
31,Vermont,NaN,1779,2152,2296,2348,2307,2280
32,Virginia,NaN,8903,8942,9088,9246,9699,10600
33,Connecticut,NaN,2463,2746,3024,3227,3468,3907
34,Iowa,NaN,7846,8446,8710,8781,8846,8896
35,Louisiana,NaN,3334,3794,4054,4160,4329,4629
36,Ohio,NaN,25022,26489,27385,27893,28552,29656
37,Michigan,NaN,34781,40058,42903,43255,42602,41525
38,South Dakota,NaN,2495,2650,2744,2734,2716,2721
39,Arkansas,NaN,2873,2873,2903,2974,3130,3399
40,Delaware,NaN,1679,1581,1550,1583,1643,1776
41,Mississippi,NaN,2177,1996,1942,2012,2144,2379
42,New Mexico,NaN,7558,8567,9000,8980,8759,8500
43,North Dakota,NaN,3423,3319,3219,3130,2984,2809
44,Wyoming,NaN,2409,2171,2031,1980,1982,1988
45,Alaska,NaN,4007,3551,3331,3283,3348,3443
46,Maine,NaN,3432,3686,3811,3789,3740,3666
47,Alabama,NaN,4482,4337,4383,4516,4732,4965
48,Idaho,NaN,4846,4092,3778,3728,3742,3859
49,Montana,NaN,4501,3971,3722,3638,3613,3639
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5171,4818,4675,4718,4774,5001
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
