,State,557,563,570,577,584,591,598
0,Washington,NaN,6606,7471,7765,7635,7096,6381
1,Illinois,NaN,12708,17565,20065,19786,18113,15600
2,California,NaN,66075,95610,110427,107529,94185,76507
3,Arizona,NaN,13095,16260,17850,17646,16374,14376
4,Massachusetts,NaN,4659,6567,7591,7464,6885,6003
5,Wisconsin,NaN,5597,8766,10333,10110,9011,7566
6,Texas,NaN,61344,87794,100815,97125,84513,68105
7,Nebraska,NaN,584,597,608,590,578,561
8,Utah,NaN,4360,5345,5710,5532,4990,4237
9,Oregon,NaN,5141,7085,8033,7931,7219,6262
10,Florida,NaN,84579,101050,104685,93657,74001,53062
11,New York,NaN,16793,22442,24983,24339,21861,18373
12,Rhode Island,NaN,501,639,698,697,637,567
13,Georgia,NaN,22943,32869,37381,35869,30993,24859
14,New Hampshire,NaN,448,591,663,667,638,581
15,North Carolina,NaN,19125,27742,32288,31627,28396,23837
16,New Jersey,NaN,6940,8875,9772,9625,8756,7520
17,Colorado,NaN,5467,6545,6963,6850,6299,5596
18,Maryland,NaN,2997,4158,4763,4820,4524,4025
19,Nevada,NaN,6385,7551,8264,8111,7504,6594
20,Tennessee,NaN,14443,21851,25814,25057,22021,17975
21,Hawaii,NaN,1633,2154,2452,2433,2254,1959
22,Indiana,NaN,6947,9146,10200,10201,9546,8642
23,Kentucky,NaN,8336,11574,13306,12895,11563,9740
24,Minnesota,NaN,3310,4428,5007,4979,4748,4267
25,Oklahoma,NaN,7509,9699,10778,10425,9240,7704
26,Pennsylvania,NaN,5805,7871,8990,9030,8549,7678
27,South Carolina,NaN,12734,20808,24856,23938,20317,16028
28,District of Columbia,NaN,321,400,443,431,396,340
29,Kansas,NaN,5578,6998,7611,7204,6181,4993
30,Missouri,NaN,16667,18253,18714,17734,15548,12813
31,Vermont,NaN,158,197,214,214,204,194
32,Virginia,NaN,5547,7315,8282,8298,7869,7138
33,Connecticut,NaN,2734,3959,4632,4647,4297,3756
34,Iowa,NaN,2055,2846,3260,3348,3175,2900
35,Louisiana,NaN,31781,39413,39845,33387,23925,15502
36,Ohio,NaN,8455,12370,14650,14922,14169,13013
37,Michigan,NaN,5165,7362,8522,8636,8326,7728
38,South Dakota,NaN,225,254,273,280,266,261
39,Arkansas,NaN,12755,14633,15118,13876,11421,8682
40,Delaware,NaN,702,928,1012,996,934,835
41,Mississippi,NaN,10880,15486,17346,15764,12626,9283
42,New Mexico,NaN,1675,2122,2374,2324,2155,1893
43,North Dakota,NaN,345,490,564,575,556,508
44,Wyoming,NaN,558,630,645,674,649,620
45,Alaska,NaN,1448,1817,2030,2019,1872,1643
46,Maine,NaN,466,561,618,619,594,557
47,Alabama,NaN,11239,13629,14999,14281,12749,10624
48,Idaho,NaN,2281,3059,3442,3411,3158,2755
49,Montana,NaN,905,1158,1289,1290,1216,1095
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,1096,1420,1598,1617,1580,1498
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
