,State,788,794,801,808,815,822,829
0,Washington,NaN,8956,14246,25371,44169,65667,81223
1,Illinois,NaN,7932,7660,8128,9684,11983,15760
2,California,NaN,30128,37041,48594,64378,86461,118341
3,Arizona,NaN,6343,7053,8318,10787,15171,21734
4,Massachusetts,NaN,4369,4329,4737,5699,7478,10862
5,Wisconsin,NaN,2825,2858,3335,4235,6039,9366
6,Texas,NaN,22869,23653,28992,37957,49680,64317
7,Nebraska,NaN,794,730,786,959,1241,1802
8,Utah,NaN,840,770,775,868,1094,1535
9,Oregon,NaN,2142,1847,1831,2050,2544,3425
10,Florida,NaN,9868,7930,7705,9064,12188,18273
11,New York,NaN,14169,18383,26138,41508,65028,91410
12,Rhode Island,NaN,1597,1551,1566,1701,1976,2280
13,Georgia,NaN,6610,7880,10248,12784,15984,20500
14,New Hampshire,NaN,839,756,741,786,899,1110
15,North Carolina,NaN,8973,9111,9889,10410,11100,12346
16,New Jersey,NaN,6718,7397,9342,12684,18276,27525
17,Colorado,NaN,6545,6564,7296,8677,11101,14607
18,Maryland,NaN,2097,2296,3074,4636,7466,12604
19,Nevada,NaN,1458,931,760,703,687,686
20,Tennessee,NaN,4973,4696,4804,5374,6509,8719
21,Hawaii,NaN,776,612,533,519,532,607
22,Indiana,NaN,2123,1966,2068,2466,3300,4723
23,Kentucky,NaN,1502,793,555,492,511,605
24,Minnesota,NaN,3632,3142,3081,3367,3954,5057
25,Oklahoma,NaN,4357,4690,5225,5656,6032,6770
26,Pennsylvania,NaN,5819,6453,8430,12117,17162,24582
27,South Carolina,NaN,1374,1041,926,912,960,1075
28,District of Columbia,NaN,584,648,762,1001,1398,2046
29,Kansas,NaN,912,714,682,726,867,1088
30,Missouri,NaN,2629,2402,2657,3286,4524,6800
31,Vermont,NaN,829,803,844,924,1023,1190
32,Virginia,NaN,7462,7579,8723,10782,13990,18857
33,Connecticut,NaN,2465,2395,2660,3338,4694,6976
34,Iowa,NaN,1189,869,794,891,1082,1405
35,Louisiana,NaN,1223,1202,1424,2107,2996,4065
36,Ohio,NaN,3113,2501,2399,2583,3171,4193
37,Michigan,NaN,6225,7745,10292,14552,20480,26860
38,South Dakota,NaN,278,242,249,276,346,459
39,Arkansas,NaN,3183,3483,4024,4923,6359,8196
40,Delaware,NaN,753,670,671,731,846,1109
41,Mississippi,NaN,911,921,1036,1254,1615,2155
42,New Mexico,NaN,1321,1084,983,998,1064,1231
43,North Dakota,NaN,456,391,385,403,459,547
44,Wyoming,NaN,199,156,157,183,242,337
45,Alaska,NaN,2068,1935,1906,1976,2139,2410
46,Maine,NaN,1241,832,682,637,638,659
47,Alabama,NaN,2454,1797,1647,1801,2179,2804
48,Idaho,NaN,4880,5357,6255,6657,6049,5043
49,Montana,NaN,350,102,26,15,36,85
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2002,1623,1492,1457,1526,1715
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
