,State,683,689,696,703,710,717,724
0,Washington,NaN,8767,8945,8906,8741,8589,8319
1,Illinois,NaN,36399,39130,39252,36614,32431,27124
2,California,NaN,35692,40889,43188,43085,41794,39421
3,Arizona,NaN,22510,21991,21180,19866,18186,16028
4,Massachusetts,NaN,20513,21437,20705,18523,15389,11841
5,Wisconsin,NaN,25063,23667,22520,21165,19539,17654
6,Texas,NaN,22025,24703,26455,26701,26277,26010
7,Nebraska,NaN,8345,8224,8031,7614,7075,6456
8,Utah,NaN,6755,6258,5961,5657,5365,4977
9,Oregon,NaN,5026,4976,4914,4833,4713,4573
10,Florida,NaN,6269,7455,8169,8500,8941,9534
11,New York,NaN,52094,56561,56637,52090,44636,35883
12,Rhode Island,NaN,3153,3329,3238,2885,2359,1781
13,Georgia,NaN,7277,7554,7698,7743,7774,7868
14,New Hampshire,NaN,6583,5348,4284,3426,2607,1932
15,North Carolina,NaN,14825,15448,15484,14687,13631,12204
16,New Jersey,NaN,21600,27035,28741,26765,22707,17851
17,Colorado,NaN,15320,12963,11826,11188,10697,10165
18,Maryland,NaN,8162,10025,10845,10617,9957,8958
19,Nevada,NaN,3603,3479,3435,3355,3264,3150
20,Tennessee,NaN,9819,10851,11298,11326,11133,10856
21,Hawaii,NaN,628,610,618,588,585,574
22,Indiana,NaN,24679,25753,25619,24304,22113,19427
23,Kentucky,NaN,12745,13522,13649,13143,12453,11519
24,Minnesota,NaN,26420,22459,20184,18751,17374,15925
25,Oklahoma,NaN,4627,4268,4129,4065,3973,3874
26,Pennsylvania,NaN,43948,42126,39075,35251,30237,24753
27,South Carolina,NaN,4911,5379,5586,5663,5663,5692
28,District of Columbia,NaN,641,629,604,567,508,422
29,Kansas,NaN,8402,8363,8190,7877,7376,6763
30,Missouri,NaN,13771,16176,17052,16645,15335,13717
31,Vermont,NaN,2526,2461,2303,2079,1779,1436
32,Virginia,NaN,11761,12536,12836,12575,11928,11242
33,Connecticut,NaN,6783,7726,8055,7695,6884,5807
34,Iowa,NaN,9605,9080,8821,8597,8138,7684
35,Louisiana,NaN,2870,3097,3256,3313,3357,3423
36,Ohio,NaN,44416,48860,49883,47513,43194,37633
37,Michigan,NaN,49334,45707,42745,39555,35513,30691
38,South Dakota,NaN,3042,2961,2829,2690,2498,2247
39,Arkansas,NaN,4506,5118,5334,5275,5070,4820
40,Delaware,NaN,3060,3498,3470,3059,2389,1682
41,Mississippi,NaN,2201,2186,2190,2230,2263,2358
42,New Mexico,NaN,8507,7720,7142,6598,5958,5241
43,North Dakota,NaN,3139,2888,2698,2601,2487,2350
44,Wyoming,NaN,1089,932,861,839,839,837
45,Alaska,NaN,1861,1633,1521,1488,1475,1480
46,Maine,NaN,3324,3138,2992,2787,2522,2220
47,Alabama,NaN,2678,2910,3030,3085,3138,3178
48,Idaho,NaN,2653,2524,2445,2400,2396,2390
49,Montana,NaN,1940,1627,1491,1460,1436,1456
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,5673,5632,5028,3818,2432,1254
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN,NaN,NaN
