,Region,754,759,766,773,780
0,Belgium,,87216,40095,26905,10256
1,Bulgaria,,33841,27213,21383,16993
2,Czechia,,144865,93540,72371,58268
3,Denmark,,342970,327000,342000,332652
4,Germany,,1264569,1139066,1070288,1012268
5,Estonia,,34398,27488,21734,17444
6,Ireland,,26265,21859,18455,15138
7,Greece,,113506,103556,95196,86445
8,Spain,,345234,302964,272095,239820
9,France,,584072,315381,172404,123686
10,Croatia,,30500,24800,21408,19930
11,Italy,,363169,264146,211748,178577
12,Cyprus,,16310,15073,14830,14046
13,Latvia,,74460,76862,76515,72712
14,Lithuania,,61856,55349,49455,44192
15,Luxembourg,,5408,4093,3195,2586
16,Hungary,,62330,49021,37705,29207
17,Malta,,745,542,394,287
18,Netherlands,,843802,681496,627442,564206
19,Austria,,209025,198166,187782,178194
20,Poland,,168543,139000,111000,92000
21,Portugal,,108880,59709,32000,17788
22,Romania,,144713,125035,105750,88079
23,Slovenia,,34283,20037,11784,8900
24,Slovakia,,169277,180754,182463,170389
25,Finland,,59700,68500,66029,56062
26,Sweden,,85540,45406,27302,19232
27,United Kingdom,,490645,470890,465759,456394
28,Iceland,,11673,11202,10928,9936
29,Liechtenstein,,872,796,752,732
30,Norway,,135304,135040,133162,126877
31,Switzerland,,147232,129420,111501,93620
