,Region,719,724,731,738,745
0,Belgium,,121182,133958,160705,162584
1,Bulgaria,,43886,72154,105736,70047
2,Czechia,,38268,34263,31340,28906
3,Denmark,,150656,111638,100185,90688
4,Germany,,442219,635619,851783,1139579
5,Estonia,,10427,13141,13544,14385
6,Ireland,,182848,154308,137634,118598
7,Greece,,308513,347036,341790,319291
8,Spain,,1112150,1124520,899269,804653
9,France,,2224479,2471775,2494939,2338988
10,Croatia,,49122,47471,47431,49741
11,Italy,,1689578,1562930,1365261,1277253
12,Cyprus,,47653,47413,48223,45403
13,Latvia,,10080,11811,14616,12166
14,Lithuania,,19360,24493,28543,20651
15,Luxembourg,,9391,12704,17327,22766
16,Hungary,,22041,22529,23090,23629
17,Malta,,8695,8986,8539,7938
18,Netherlands,,298385,299502,262692,203058
19,Austria,,80384,154324,79379,52692
20,Poland,,88588,101072,111152,117009
21,Portugal,,133849,142243,88688,44503
22,Romania,,53031,132632,327065,269654
23,Slovenia,,32145,31260,34965,30052
24,Slovakia,,17346,15001,13717,11964
25,Finland,,65738,82497,85880,88936
26,Sweden,,120799,156614,185892,195129
27,United Kingdom,,1253588,1270351,1290194,1311332
28,Iceland,,10245,9086,7536,6162
29,Liechtenstein,,509,405,421,430
30,Norway,,44462,44667,40861,37854
31,Switzerland,,188091,215636,242773,248066
