,Region,530,535,542,549,556
0,Belgium,,2361,2094,1938,1911
1,Bulgaria,,394,341,300,272
2,Czechia,,980,1080,1237,1486
3,Denmark,,2128,2528,3108,4081
4,Germany,,3228,2763,2564,2542
5,Estonia,,180,185,192,201
6,Ireland,,2882,2974,3042,3110
7,Greece,,5559,8791,16439,26890
8,Spain,,48650,58739,70326,87007
9,France,,12410,12763,13239,14211
10,Croatia,,544,581,643,746
11,Italy,,4360,4046,4133,4495
12,Cyprus,,4554,7830,9087,9049
13,Latvia,,261,194,157,136
14,Lithuania,,148,98,71,57
15,Luxembourg,,498,1326,2037,1326
16,Hungary,,192,119,84,65
17,Malta,,40,59,102,205
18,Netherlands,,6231,9910,19500,38750
19,Austria,,371,287,238,217
20,Poland,,487,368,307,280
21,Portugal,,16525,21255,26707,32618
22,Romania,,237,190,157,136
23,Slovenia,,116,78,55,45
24,Slovakia,,147,115,94,79
25,Finland,,1385,1741,2188,2816
26,Sweden,,1511,1197,930,761
27,United Kingdom,,208179,289563,392979,506245
28,Iceland,,0,0,0,0
29,Liechtenstein,,8,10,12,14
30,Norway,,1198,1153,1111,1077
31,Switzerland,,586,554,562,602
