,Region,782,787,794,801,808
0,Belgium,,53624,57128,57451,65799
1,Bulgaria,,9447,8055,6852,5899
2,Czechia,,51735,48507,46168,43918
3,Denmark,,64819,43307,30125,22027
4,Germany,,1478628,1610691,1597268,1435343
5,Estonia,,10822,7336,5229,4170
6,Ireland,,25344,25465,24929,23807
7,Greece,,126000,130000,132000,131000
8,Spain,,97754,83191,71566,67225
9,France,,344361,347647,347307,328000
10,Croatia,,8300,8040,7520,7210
11,Italy,,382958,418064,450845,457657
12,Cyprus,,19491,20300,20752,20400
13,Latvia,,34415,28270,22785,17190
14,Lithuania,,27514,24811,22496,20395
15,Luxembourg,,5640,5642,5722,5230
16,Hungary,,9727,6567,4492,3056
17,Malta,,971,1003,961,928
18,Netherlands,,496322,514396,388038,350195
19,Austria,,316432,358774,317035,299146
20,Poland,,72245,70786,67483,65070
21,Portugal,,51500,39833,34488,27874
22,Romania,,15612,9508,5771,3512
23,Slovenia,,12314,12022,12165,12530
24,Slovakia,,69761,62479,53412,45344
25,Finland,,63800,77300,88000,102000
26,Sweden,,6742,5220,3808,2806
27,United Kingdom,,468944,500746,513234,522068
28,Iceland,,17381,16500,16000,16600
29,Liechtenstein,,1180,1150,1200,1140
30,Norway,,30662,21365,17972,14425
31,Switzerland,,200580,192449,157976,124322
