,Region,551,556,563,570,577
0,Belgium,,11915,13885,14361,14336
1,Bulgaria,,837,1037,1212,1369
2,Czechia,,1531,1382,1201,1076
3,Denmark,,5493,5048,4773,4593
4,Germany,,14051,17262,21695,27536
5,Estonia,,756,908,1071,1102
6,Ireland,,10537,12659,13116,12150
7,Greece,,19216,19042,18262,17862
8,Spain,,221948,237789,238020,215716
9,France,,194976,309138,402356,481743
10,Croatia,,1222,1482,1724,1900
11,Italy,,45275,64096,78465,87446
12,Cyprus,,6592,6694,6402,6072
13,Latvia,,302,320,326,319
14,Lithuania,,1882,2682,3499,4106
15,Luxembourg,,620,550,475,442
16,Hungary,,376,404,456,486
17,Malta,,1348,1309,1185,975
18,Netherlands,,37853,31422,27836,21611
19,Austria,,2850,3461,3772,3898
20,Poland,,817,985,1147,1143
21,Portugal,,23736,23254,22992,22256
22,Romania,,788,1008,1255,1541
23,Slovenia,,424,435,434,418
24,Slovakia,,226,244,272,300
25,Finland,,3263,3818,4256,4439
26,Sweden,,2530,2557,2269,2300
27,United Kingdom,,272859,280430,252573,228822
28,Iceland,,518,574,640,774
29,Liechtenstein,,9,9,9,9
30,Norway,,1316,1381,1413,1330
31,Switzerland,,6844,8988,11011,12626
