,Region,600,605,612,619,626
0,Belgium,,13259,12911,12168,11177
1,Bulgaria,,9748,9422,9223,8784
2,Czechia,,2716,3300,4017,4670
3,Denmark,,2997,2767,2183,1840
4,Germany,,71866,72729,72196,71643
5,Estonia,,3099,3440,3746,3934
6,Ireland,,8165,7407,6728,7038
7,Greece,,13747,11893,10120,8754
8,Spain,,22158,15917,12031,8646
9,France,,57285,43320,32011,23169
10,Croatia,,7128,8959,11140,13736
11,Italy,,34536,32067,29513,26958
12,Cyprus,,989,756,598,530
13,Latvia,,3289,4102,4932,5885
14,Lithuania,,6303,7176,7666,7881
15,Luxembourg,,608,642,674,696
16,Hungary,,2012,2432,2951,3583
17,Malta,,278,262,262,266
18,Netherlands,,15161,13991,13340,12333
19,Austria,,15119,17240,19134,21118
20,Poland,,3840,4892,5992,7662
21,Portugal,,7209,5288,4129,3165
22,Romania,,20414,28394,38500,45328
23,Slovenia,,6965,8963,11790,14779
24,Slovakia,,3415,5005,6530,9943
25,Finland,,3258,2943,2658,2401
26,Sweden,,7871,8232,8609,8508
27,United Kingdom,,245436,226590,221316,210228
28,Iceland,,172,134,117,111
29,Liechtenstein,,60,64,66,64
30,Norway,,11847,11834,11297,10619
31,Switzerland,,19190,18628,17792,17406
