,Region,635,640,647,654,661
0,Belgium,,19032,20922,22571,22767
1,Bulgaria,,22664,27142,30734,33993
2,Czechia,,11849,16947,26792,37453
3,Denmark,,5292,6282,7431,8632
4,Germany,,67554,70688,74197,77748
5,Estonia,,8989,10748,12730,14864
6,Ireland,,12807,14384,15840,16980
7,Greece,,17101,17680,18178,18504
8,Spain,,9381,8323,7474,6792
9,France,,32139,32680,33395,34106
10,Croatia,,10586,11582,12662,13157
11,Italy,,15510,13974,12593,11355
12,Cyprus,,976,1062,1095,1060
13,Latvia,,18306,23489,28996,33905
14,Lithuania,,18646,20872,22864,24898
15,Luxembourg,,715,752,772,795
16,Hungary,,6820,8549,10706,13174
17,Malta,,96,80,67,59
18,Netherlands,,29643,35689,42777,49118
19,Austria,,14247,14614,14778,15038
20,Poland,,22798,31773,39508,54374
21,Portugal,,4228,4133,4021,3946
22,Romania,,113318,126829,140360,153778
23,Slovenia,,6524,6749,6910,6996
24,Slovakia,,13295,14386,17246,20666
25,Finland,,4334,4646,4916,5162
26,Sweden,,4235,4239,4208,4103
27,United Kingdom,,309257,328933,334407,323700
28,Iceland,,288,282,280,278
29,Liechtenstein,,15,16,17,18
30,Norway,,2066,1833,1682,1448
31,Switzerland,,5055,4344,3736,3212
