,Region,817,822,829,836,843
0,Belgium,,51957,46754,41648,36857
1,Bulgaria,,3194,2523,1983,1536
2,Czechia,,13628,9592,7624,6446
3,Denmark,,10589,7834,6062,5477
4,Germany,,571942,440106,391032,330265
5,Estonia,,2766,2078,1551,1217
6,Ireland,,7775,5319,3678,2601
7,Greece,,51020,40613,31878,25479
8,Spain,,18053,16369,16525,19610
9,France,,779349,726157,661217,611736
10,Croatia,,4015,3120,2419,1890
11,Italy,,410336,388144,370757,360254
12,Cyprus,,6963,4922,3566,2710
13,Latvia,,3185,2340,1830,1490
14,Lithuania,,6450,5360,4618,3813
15,Luxembourg,,5108,4420,3824,3285
16,Hungary,,10705,9478,8530,7914
17,Malta,,2550,2240,2070,2009
18,Netherlands,,29664,18851,12003,8104
19,Austria,,50800,38464,29123,29578
20,Poland,,5465,4022,3027,2255
21,Portugal,,49273,44126,39970,37064
22,Romania,,7249,5606,4495,3620
23,Slovenia,,8450,7260,6304,5518
24,Slovakia,,11689,6927,4140,2890
25,Finland,,24922,21480,18830,20065
26,Sweden,,3443,3000,2700,2580
27,United Kingdom,,136602,106306,89336,67738
28,Iceland,,280,144,84,58
29,Liechtenstein,,190,144,130,115
30,Norway,,2548,1560,1110,832
31,Switzerland,,26619,23803,25727,25535
