,Region,523,528,535,542,549
0,Belgium,,1960,1546,1229,1035
1,Bulgaria,,434,355,295,256
2,Czechia,,615,503,444,415
3,Denmark,,966,711,583,521
4,Germany,,3154,2083,1547,1264
5,Estonia,,145,103,78,64
6,Ireland,,2185,2107,2033,1960
7,Greece,,2105,1579,1214,948
8,Spain,,21743,21365,20900,20584
9,France,,7958,5675,4612,3946
10,Croatia,,330,256,208,182
11,Italy,,3909,2654,1902,1455
12,Cyprus,,1311,1843,1850,1764
13,Latvia,,298,179,116,90
14,Lithuania,,202,100,56,33
15,Luxembourg,,74,58,45,37
16,Hungary,,315,241,196,168
17,Malta,,15,17,22,32
18,Netherlands,,3213,2197,1586,1253
19,Austria,,544,400,294,229
20,Poland,,642,444,330,287
21,Portugal,,10978,13413,15757,17983
22,Romania,,287,208,160,127
23,Slovenia,,185,103,62,45
24,Slovakia,,221,194,174,162
25,Finland,,598,596,592,588
26,Sweden,,2164,1791,1442,1151
27,United Kingdom,,125941,163988,200603,231325
28,Iceland,,1,0,0,0
29,Liechtenstein,,5,6,5,5
30,Norway,,1101,1028,957,907
31,Switzerland,,589,390,261,168
