,Region,474,479,486,493,500
0,Belgium,,19996,19253,18826,18135
1,Bulgaria,,4251,3383,2855,2562
2,Czechia,,9801,8144,7033,6175
3,Denmark,,5619,5983,6511,7017
4,Germany,,91173,78287,68194,60477
5,Estonia,,2292,2304,2315,2328
6,Ireland,,2840,2683,2591,2510
7,Greece,,13590,12973,12626,12379
8,Spain,,39115,37076,34497,32200
9,France,,107847,92720,82571,76559
10,Croatia,,8040,6632,5669,4874
11,Italy,,56418,47111,41064,36973
12,Cyprus,,2656,2275,2091,1948
13,Latvia,,4507,4602,4731,4880
14,Lithuania,,8396,8654,8818,8944
15,Luxembourg,,857,804,748,704
16,Hungary,,7393,5671,4649,4063
17,Malta,,87,72,64,59
18,Netherlands,,47789,46266,45282,44653
19,Austria,,7814,6162,5117,4525
20,Poland,,23982,18203,15253,13757
21,Portugal,,2185,1990,1837,1715
22,Romania,,7226,5971,5147,4632
23,Slovenia,,4098,3930,3819,3719
24,Slovakia,,2138,1824,1604,1465
25,Finland,,1370,1337,1334,1336
26,Sweden,,32286,29955,27856,26080
27,United Kingdom,,13644,13290,13057,12875
28,Iceland,,34,30,30,31
29,Liechtenstein,,34,30,29,29
30,Norway,,2658,2605,2589,2583
31,Switzerland,,9097,7959,7165,6476
