,Region,740,745,752,759,766
0,Belgium,,395372,426415,432210,409337
1,Bulgaria,,70914,74722,79351,78988
2,Czechia,,310087,310092,301574,280785
3,Denmark,,339229,322400,292924,266590
4,Germany,,1317066,1439232,1450236,1445737
5,Estonia,,50538,61166,54789,49342
6,Ireland,,13242,5376,2498,1294
7,Greece,,115750,78500,58692,43047
8,Spain,,765024,705650,676156,616002
9,France,,2153988,1919603,1787724,1664771
10,Croatia,,62700,64442,66230,64260
11,Italy,,819273,646145,509718,402189
12,Cyprus,,10618,8265,6779,5491
13,Latvia,,69144,83162,93340,96795
14,Lithuania,,84808,104270,111731,104406
15,Luxembourg,,17000,17600,17578,16274
16,Hungary,,145406,164603,184690,202590
17,Malta,,1134,683,406,244
18,Netherlands,,469090,513392,509664,482968
19,Austria,,282296,331781,359042,369254
20,Poland,,412618,522836,619364,660367
21,Portugal,,433924,470450,471237,442302
22,Romania,,268646,371400,512832,632466
23,Slovenia,,116795,130914,130892,123666
24,Slovakia,,167758,209342,233346,209360
25,Finland,,22555,16132,12072,9859
26,Sweden,,308000,351000,380000,364377
27,United Kingdom,,515086,446282,373157,298147
28,Iceland,,9900,4853,2822,1406
29,Liechtenstein,,1028,1003,1013,974
30,Norway,,171958,192337,192350,182438
31,Switzerland,,269665,270639,223240,176130
