,Region,691,696,703,710,717
0,Belgium,,92088,86708,84696,79898
1,Bulgaria,,9897,8352,7097,6174
2,Czechia,,83393,68816,63038,58318
3,Denmark,,49548,55789,53279,41515
4,Germany,,320904,289516,253903,212616
5,Estonia,,2749,2591,2305,1977
6,Ireland,,29581,29652,28831,28041
7,Greece,,32919,28382,26057,23224
8,Spain,,111108,144945,187463,221993
9,France,,400264,460396,545005,546975
10,Croatia,,20437,17160,14186,11539
11,Italy,,129000,142554,152831,159110
12,Cyprus,,4488,4408,4207,3936
13,Latvia,,4192,3782,3223,2684
14,Lithuania,,10915,9919,9012,8150
15,Luxembourg,,3011,3320,2657,2669
16,Hungary,,36690,24691,15094,9076
17,Malta,,639,617,573,558
18,Netherlands,,117606,100692,85871,75774
19,Austria,,15942,7311,3279,1447
20,Poland,,144967,127334,110220,89543
21,Portugal,,30139,30702,29396,27740
22,Romania,,4466,3403,2378,1661
23,Slovenia,,7898,6189,4911,3981
24,Slovakia,,49678,38337,28038,20534
25,Finland,,10401,11068,10450,10523
26,Sweden,,20196,23588,26428,28932
27,United Kingdom,,376747,398639,400132,363757
28,Iceland,,733,651,561,474
29,Liechtenstein,,414,365,302,256
30,Norway,,39019,48708,38235,38080
31,Switzerland,,79213,81923,81445,84117
