,Region,460,465,472,479,486
0,Belgium,,23294,22119,21392,20654
1,Bulgaria,,9089,7314,6178,5421
2,Czechia,,14494,12328,10620,9446
3,Denmark,,5229,5365,5527,5676
4,Germany,,142842,142976,144435,145956
5,Estonia,,2264,1868,1608,1441
6,Ireland,,3051,3219,3375,3516
7,Greece,,17134,16220,15473,14771
8,Spain,,54885,59530,63237,64435
9,France,,192794,185904,179527,175705
10,Croatia,,14816,14760,14659,14547
11,Italy,,88586,83936,80052,76925
12,Cyprus,,6510,7252,7871,8324
13,Latvia,,4041,4237,4427,4606
14,Lithuania,,7979,8333,8576,8852
15,Luxembourg,,1113,1060,1010,963
16,Hungary,,16311,12609,10242,8860
17,Malta,,180,141,119,107
18,Netherlands,,59117,61754,63906,65427
19,Austria,,14343,13274,12416,11592
20,Poland,,57102,41238,30956,24701
21,Portugal,,3460,3479,3539,3596
22,Romania,,14416,11431,9409,8162
23,Slovenia,,4504,4081,3746,3507
24,Slovakia,,3530,3118,2862,2714
25,Finland,,1500,1277,1124,1027
26,Sweden,,37106,36200,34428,32371
27,United Kingdom,,16668,17111,17694,18494
28,Iceland,,63,71,79,88
29,Liechtenstein,,70,76,83,88
30,Norway,,2725,2326,2024,1823
31,Switzerland,,12954,12973,12944,12936
