,Region,558,563,570,577,584
0,Belgium,,11412,12331,12839,13028
1,Bulgaria,,1899,2786,3881,3916
2,Czechia,,1179,1126,920,801
3,Denmark,,6286,6322,6345,6224
4,Germany,,19951,24634,30608,35941
5,Estonia,,1484,2004,2292,2318
6,Ireland,,9566,9906,9626,8903
7,Greece,,19090,18954,18538,17964
8,Spain,,162438,153305,150336,135424
9,France,,169255,168719,161996,164166
10,Croatia,,1268,1418,1520,1608
11,Italy,,42982,48787,54055,59642
12,Cyprus,,4677,3878,3293,3180
13,Latvia,,422,482,520,542
14,Lithuania,,2600,3479,4460,5484
15,Luxembourg,,440,366,303,262
16,Hungary,,338,338,367,392
17,Malta,,683,628,611,602
18,Netherlands,,18224,12957,11673,8051
19,Austria,,3592,4192,4566,4872
20,Poland,,982,1155,1371,1574
21,Portugal,,15756,13160,10910,8592
22,Romania,,1414,1896,2294,2442
23,Slovenia,,617,653,753,816
24,Slovakia,,390,444,523,622
25,Finland,,5128,6502,8098,8822
26,Sweden,,3250,3587,4110,4524
27,United Kingdom,,160894,131300,118403,114755
28,Iceland,,915,1024,1356,1666
29,Liechtenstein,,9,9,9,9
30,Norway,,2042,2193,2185,2328
31,Switzerland,,5391,5520,5590,5710
