,Region,628,633,640,647,654
0,Belgium,,13676,13688,13703,13677
1,Bulgaria,,15688,16600,18408,20248
2,Czechia,,6870,8598,10890,13879
3,Denmark,,4261,4847,5493,5552
4,Germany,,58575,59036,59658,60238
5,Estonia,,7087,8601,10036,11236
6,Ireland,,9068,8769,8287,7728
7,Greece,,15019,14981,15063,15150
8,Spain,,11216,10138,9177,8371
9,France,,21896,18424,15506,13048
10,Croatia,,9808,10380,11013,11176
11,Italy,,16498,14394,12712,10902
12,Cyprus,,537,455,385,327
13,Latvia,,12648,17162,22235,22968
14,Lithuania,,16598,18219,19671,20484
15,Luxembourg,,673,708,732,765
16,Hungary,,4654,5350,6146,6896
17,Malta,,146,146,144,141
18,Netherlands,,16826,19397,20961,22579
19,Austria,,12529,12469,12409,12349
20,Poland,,14484,19390,25493,32956
21,Portugal,,3866,3670,3402,3073
22,Romania,,105606,128520,153165,180734
23,Slovenia,,5397,5055,4667,4309
24,Slovakia,,12628,16570,21501,26252
25,Finland,,3509,3630,3754,3790
26,Sweden,,3815,3419,2991,2564
27,United Kingdom,,257721,266268,271003,265442
28,Iceland,,216,220,217,217
29,Liechtenstein,,40,44,50,57
30,Norway,,2516,1992,1558,1202
31,Switzerland,,5659,4545,3591,2804
