,Region,803,808,815,822,829
0,Belgium,,67635,65213,63770,63592
1,Bulgaria,,5918,5018,4325,3708
2,Czechia,,39433,35831,32589,31195
3,Denmark,,16702,11064,6990,4994
4,Germany,,1284568,1162608,1051520,994494
5,Estonia,,5806,4691,3735,3030
6,Ireland,,41891,38450,35236,32970
7,Greece,,149030,143210,137446,132092
8,Spain,,97211,87510,92600,89300
9,France,,1063870,1103226,1120357,1125018
10,Croatia,,8603,7895,7222,6636
11,Italy,,470000,480849,485566,478331
12,Cyprus,,33700,31190,30827,28719
13,Latvia,,8491,6082,4698,3756
14,Lithuania,,12760,10205,8672,7156
15,Luxembourg,,8139,8088,8011,7957
16,Hungary,,16260,17327,18642,19242
17,Malta,,5035,7200,8630,9950
18,Netherlands,,121321,91341,99373,93907
19,Austria,,143225,115694,86820,88844
20,Poland,,17730,10616,6597,4200
21,Portugal,,68912,65636,63006,60973
22,Romania,,17306,14664,13308,12315
23,Slovenia,,16304,15651,15311,15177
24,Slovakia,,39486,33506,28670,23648
25,Finland,,41168,36952,33148,29695
26,Sweden,,4748,4180,3628,3226
27,United Kingdom,,497150,483360,460492,436680
28,Iceland,,2453,1614,1224,1023
29,Liechtenstein,,337,294,221,171
30,Norway,,8080,5724,4366,3470
31,Switzerland,,67554,52818,43024,30100
