,Region,642,647,654,661,668
0,Belgium,,43000,63676,85366,83410
1,Bulgaria,,33448,39143,46658,51372
2,Czechia,,25335,34887,49133,69789
3,Denmark,,8348,11095,14558,16230
4,Germany,,117094,138538,167795,203203
5,Estonia,,9846,10860,12036,12862
6,Ireland,,15853,18350,20524,22251
7,Greece,,24870,27400,29256,31773
8,Spain,,14548,16474,19716,24938
9,France,,37890,40950,42860,46752
10,Croatia,,17912,22208,25709,28310
11,Italy,,23618,26900,30678,34997
12,Cyprus,,1000,1042,1086,1132
13,Latvia,,21618,25367,27884,29367
14,Lithuania,,21004,21427,21484,21613
15,Luxembourg,,966,1036,1124,1202
16,Hungary,,14711,21309,29286,38572
17,Malta,,84,80,81,81
18,Netherlands,,41434,52184,61692,68896
19,Austria,,26003,32738,40060,46812
20,Poland,,41380,65221,92835,116550
21,Portugal,,4898,4966,5132,5068
22,Romania,,112624,116656,115942,115215
23,Slovenia,,12142,14960,17068,19329
24,Slovakia,,20294,25732,31784,38907
25,Finland,,3664,3503,3562,3537
26,Sweden,,4010,4039,3941,3976
27,United Kingdom,,364082,395092,403020,387790
28,Iceland,,484,514,552,598
29,Liechtenstein,,38,46,49,48
30,Norway,,3582,3826,4052,4212
31,Switzerland,,8295,9094,9589,8872
