,Region,705,710,717,724,731
0,Belgium,,26543,18714,14186,7138
1,Bulgaria,,8783,8123,7455,6841
2,Czechia,,34487,23486,16094,11373
3,Denmark,,30911,29479,27966,25194
4,Germany,,153230,112756,87767,67070
5,Estonia,,4718,4790,4910,4952
6,Ireland,,64286,73055,65306,60378
7,Greece,,41921,43529,41543,38375
8,Spain,,341879,384732,401203,340501
9,France,,604291,637878,699124,742940
10,Croatia,,17827,15995,13355,11840
11,Italy,,391145,625750,1001870,1118364
12,Cyprus,,5504,5535,5339,4765
13,Latvia,,4587,4576,4494,4414
14,Lithuania,,9201,8722,8058,7378
15,Luxembourg,,2928,2972,2971,2746
16,Hungary,,10054,4194,1703,771
17,Malta,,4150,6957,6307,1427
18,Netherlands,,73303,61181,48366,37278
19,Austria,,11478,9128,7074,5403
20,Poland,,72775,57210,48164,52908
21,Portugal,,71867,92962,130562,141629
22,Romania,,4077,3548,2960,2383
23,Slovenia,,6736,5748,4880,4122
24,Slovakia,,17396,10682,5856,2684
25,Finland,,19764,22938,25123,25725
26,Sweden,,24930,26124,26849,27166
27,United Kingdom,,676089,702698,661324,596150
28,Iceland,,2202,2404,2688,2562
29,Liechtenstein,,178,148,211,186
30,Norway,,21213,17073,14442,11857
31,Switzerland,,48303,39038,32750,27708
