,Region,439,444,451,458,465
0,Belgium,,32643,33274,34015,34573
1,Bulgaria,,23235,22565,22229,22038
2,Czechia,,30414,24487,20634,17924
3,Denmark,,5139,5338,5679,6021
4,Germany,,109869,110863,112116,113732
5,Estonia,,4960,3910,3211,2738
6,Ireland,,3693,3545,3437,3359
7,Greece,,22260,24609,26968,29046
8,Spain,,44760,52854,64276,53219
9,France,,285999,304187,322984,343747
10,Croatia,,16047,21150,27244,34550
11,Italy,,131459,123465,116828,110863
12,Cyprus,,3248,3627,4030,4382
13,Latvia,,2960,2769,2600,2447
14,Lithuania,,6321,7428,8302,9327
15,Luxembourg,,1503,1533,1561,1595
16,Hungary,,52115,48638,46604,44791
17,Malta,,324,221,163,131
18,Netherlands,,52481,52559,52630,53020
19,Austria,,22300,22076,21615,21125
20,Poland,,195767,199523,198180,198799
21,Portugal,,2438,2146,1965,1829
22,Romania,,38045,37597,37361,37170
23,Slovenia,,7853,8598,9176,9675
24,Slovakia,,6095,5082,4320,3808
25,Finland,,3225,2808,2504,2246
26,Sweden,,28542,26549,26309,26083
27,United Kingdom,,22979,18870,16282,14640
28,Iceland,,72,118,207,387
29,Liechtenstein,,24,25,27,29
30,Norway,,5507,5304,5138,5010
31,Switzerland,,14382,14439,15333,16139
