,Region,761,766,773,780,787
0,Belgium,,39994,31026,21390,14352
1,Bulgaria,,23511,18056,13618,10676
2,Czechia,,80295,55623,48478,42895
3,Denmark,,250581,190231,152552,120970
4,Germany,,1155244,1033728,906612,783674
5,Estonia,,36333,32278,27696,24074
6,Ireland,,17720,14249,9736,7311
7,Greece,,114741,105726,98780,92955
8,Spain,,148032,102899,76187,61718
9,France,,293630,156886,75224,30873
10,Croatia,,18000,11525,9461,8680
11,Italy,,278476,218456,182234,140548
12,Cyprus,,15898,14717,13693,12887
13,Latvia,,67993,65252,61368,55624
14,Lithuania,,37600,29400,24700,20714
15,Luxembourg,,2204,1475,1097,717
16,Hungary,,35042,24889,17291,12196
17,Malta,,490,364,258,182
18,Netherlands,,307330,171596,164642,132908
19,Austria,,153000,137000,125000,113250
20,Poland,,104658,76422,57458,44800
21,Portugal,,67219,38318,22120,14130
22,Romania,,76000,55200,42600,33700
23,Slovenia,,19361,11942,8200,8043
24,Slovakia,,133891,124877,119000,114000
25,Finland,,30664,30879,29859,27658
26,Sweden,,17414,6031,2190,1072
27,United Kingdom,,227927,160659,131470,117386
28,Iceland,,15826,15768,15890,15689
29,Liechtenstein,,661,589,522,460
30,Norway,,89098,80741,71264,66005
31,Switzerland,,103387,88191,63914,48900
