,Region,509,514,521,528,535
0,Belgium,,5896,4838,4069,3528
1,Bulgaria,,608,465,359,282
2,Czechia,,1402,1033,763,596
3,Denmark,,3549,2793,2213,1774
4,Germany,,10932,7634,5727,4753
5,Estonia,,387,293,226,177
6,Ireland,,2312,2167,2021,1890
7,Greece,,5037,3857,2939,2255
8,Spain,,29938,30087,30382,31218
9,France,,28903,23385,19740,17136
10,Croatia,,684,453,301,207
11,Italy,,10424,7242,5092,3632
12,Cyprus,,277,242,213,193
13,Latvia,,1105,874,693,558
14,Lithuania,,995,621,382,245
15,Luxembourg,,212,185,157,136
16,Hungary,,793,590,454,361
17,Malta,,15,12,10,8
18,Netherlands,,8067,5678,3987,2828
19,Austria,,1452,1074,787,573
20,Poland,,1912,1615,1842,2049
21,Portugal,,4779,5250,5685,6129
22,Romania,,1008,817,686,590
23,Slovenia,,1027,797,608,465
24,Slovakia,,483,382,302,232
25,Finland,,529,426,338,272
26,Sweden,,3852,2689,1946,1778
27,United Kingdom,,62721,83575,106245,130503
28,Iceland,,2,2,2,2
29,Liechtenstein,,7,6,5,5
30,Norway,,1087,822,630,497
31,Switzerland,,2291,1788,1476,1269
