,Region,537,542,549,556,563
0,Belgium,,6526,9165,13563,20272
1,Bulgaria,,387,363,352,352
2,Czechia,,1657,2194,2959,4138
3,Denmark,,4410,5996,8553,12074
4,Germany,,5110,5473,5982,6798
5,Estonia,,315,428,618,933
6,Ireland,,3895,4550,5324,6122
7,Greece,,19246,36433,62824,79098
8,Spain,,149132,248634,414611,713690
9,France,,29812,43360,65279,104647
10,Croatia,,524,516,517,530
11,Italy,,9560,14194,22747,38768
12,Cyprus,,9573,16150,24631,36869
13,Latvia,,206,150,115,96
14,Lithuania,,290,626,1822,5249
15,Luxembourg,,1164,1846,2472,2132
16,Hungary,,157,124,104,94
17,Malta,,804,3616,2915,987
18,Netherlands,,126758,355038,424330,612544
19,Austria,,1160,2288,5348,13180
20,Poland,,474,436,427,446
21,Portugal,,22172,26935,31286,34956
22,Romania,,244,213,191,177
23,Slovenia,,851,5907,13714,7488
24,Slovakia,,140,127,116,111
25,Finland,,1862,2217,2623,3096
26,Sweden,,1342,1164,1077,1032
27,United Kingdom,,261811,323891,374335,402801
28,Iceland,,0,0,0,0
29,Liechtenstein,,15,18,23,29
30,Norway,,1178,1099,1016,944
31,Switzerland,,1546,2102,2986,4496
