,Region,544,549,556,563,570
0,Belgium,,11063,12720,14136,15116
1,Bulgaria,,473,506,546,590
2,Czechia,,1869,2006,2271,2337
3,Denmark,,8216,11341,15208,13012
4,Germany,,11754,16024,19946,25282
5,Estonia,,435,488,518,535
6,Ireland,,8620,11402,14719,18910
7,Greece,,24797,29530,33934,35340
8,Spain,,251272,319482,360468,370984
9,France,,74937,121204,125646,109892
10,Croatia,,889,1062,1196,1276
11,Italy,,22503,35683,54674,80768
12,Cyprus,,7672,7585,7418,7355
13,Latvia,,214,172,169,144
14,Lithuania,,725,922,1004,1128
15,Luxembourg,,799,780,692,625
16,Hungary,,232,230,226,222
17,Malta,,2255,3460,2956,2275
18,Netherlands,,86944,112202,132095,130418
19,Austria,,3202,4528,5187,6040
20,Poland,,619,651,695,665
21,Portugal,,26016,29666,31378,30856
22,Romania,,461,552,606,662
23,Slovenia,,316,320,290,236
24,Slovakia,,133,103,96,92
25,Finland,,2375,2738,3022,3197
26,Sweden,,1658,1332,992,846
27,United Kingdom,,377424,456442,512605,556206
28,Iceland,,0,0,0,0
29,Liechtenstein,,6,7,7,6
30,Norway,,1070,1021,980,931
31,Switzerland,,3272,4286,5461,6798
