,Region,481,486,493,500,507
0,Belgium,,14318,12562,11314,10433
1,Bulgaria,,2903,2237,1793,1547
2,Czechia,,6376,5087,4142,3416
3,Denmark,,7033,7642,8191,8684
4,Germany,,55817,41671,32468,26192
5,Estonia,,1722,1517,1358,1252
6,Ireland,,2273,2304,2194,2101
7,Greece,,13881,13457,13153,12919
8,Spain,,29215,25434,22488,20363
9,France,,82308,66731,57188,50862
10,Croatia,,5055,3910,3227,2841
11,Italy,,41366,32813,27079,23381
12,Cyprus,,1335,967,765,657
13,Latvia,,4230,4266,4291,4317
14,Lithuania,,7544,7190,6747,6372
15,Luxembourg,,674,603,545,504
16,Hungary,,4959,3798,3052,2647
17,Malta,,37,28,24,22
18,Netherlands,,33796,28866,25509,23307
19,Austria,,4871,3609,2819,2384
20,Poland,,17244,13378,11052,9771
21,Portugal,,2506,2579,2671,2772
22,Romania,,4788,3719,3063,2703
23,Slovenia,,3112,2770,2508,2326
24,Slovakia,,1722,1460,1255,1117
25,Finland,,1252,1188,1159,1141
26,Sweden,,26915,24662,22780,21242
27,United Kingdom,,15031,15230,15386,15684
28,Iceland,,27,24,23,23
29,Liechtenstein,,21,20,19,19
30,Norway,,2596,2513,2452,2423
31,Switzerland,,7476,6583,5894,5382
