,Region,432,437,444,451,458
0,Belgium,,42986,54491,67945,83174
1,Bulgaria,,28736,31166,33939,37290
2,Czechia,,42565,34179,27679,22376
3,Denmark,,3999,3789,3664,3666
4,Germany,,137054,167954,204339,246394
5,Estonia,,7987,6941,6067,5360
6,Ireland,,3965,4063,4101,4150
7,Greece,,18025,18484,18897,19451
8,Spain,,43100,60063,87412,112968
9,France,,294849,341857,387993,426972
10,Croatia,,13258,19403,27922,38847
11,Italy,,155202,150875,147010,143083
12,Cyprus,,2718,2774,2889,3049
13,Latvia,,3245,3056,2864,2677
14,Lithuania,,5140,6009,7039,8116
15,Luxembourg,,1582,1681,1768,1840
16,Hungary,,68887,73183,78329,84702
17,Malta,,840,666,564,494
18,Netherlands,,60208,68805,77936,87108
19,Austria,,25067,27057,28989,30898
20,Poland,,226352,265616,296798,328259
21,Portugal,,2166,1699,1334,1050
22,Romania,,44406,48690,53037,57234
23,Slovenia,,6910,7552,8118,8607
24,Slovakia,,7561,6016,4933,4091
25,Finland,,4726,4711,4680,4652
26,Sweden,,38163,41301,44987,47648
27,United Kingdom,,35883,34574,33771,33375
28,Iceland,,58,108,206,424
29,Liechtenstein,,19,21,22,24
30,Norway,,6969,7357,7987,8918
31,Switzerland,,13509,15759,18290,21191
