,Region,824,829,836,843,850
0,Belgium,,36596,30716,25178,20556
1,Bulgaria,,3062,2688,2374,2078
2,Czechia,,10600,8680,6877,5420
3,Denmark,,9299,7774,5920,4338
4,Germany,,734959,680520,643180,644072
5,Estonia,,2249,1654,1204,933
6,Ireland,,8575,8264,6797,5432
7,Greece,,34215,25270,19156,14452
8,Spain,,64692,76578,82722,87934
9,France,,438299,365687,323285,245000
10,Croatia,,3708,3316,2947,2722
11,Italy,,430021,422997,421000,415613
12,Cyprus,,4300,2654,1548,966
13,Latvia,,3442,3057,3074,3412
14,Lithuania,,4275,3190,2428,1883
15,Luxembourg,,3658,2971,2416,1965
16,Hungary,,10592,10344,9768,9284
17,Malta,,1574,1334,1236,1188
18,Netherlands,,14557,9358,5914,3748
19,Austria,,38254,27538,21908,18636
20,Poland,,5260,4358,3632,3264
21,Portugal,,76945,85326,87087,88074
22,Romania,,5167,4007,3043,2370
23,Slovenia,,6114,5140,4569,4040
24,Slovakia,,10324,7794,6216,5724
25,Finland,,48824,50646,52934,53661
26,Sweden,,2290,1905,1525,1205
27,United Kingdom,,149431,130970,116613,104835
28,Iceland,,596,582,567,558
29,Liechtenstein,,104,78,58,46
30,Norway,,3546,3558,3564,3531
31,Switzerland,,18440,13772,10058,7262
