,Region,579,584,591,598,605
0,Belgium,,13297,13492,13661,13743
1,Bulgaria,,11033,15064,19231,23541
2,Czechia,,1354,1444,1468,1490
3,Denmark,,6805,6596,6276,5858
4,Germany,,66246,90994,115669,154980
5,Estonia,,2152,2090,2032,2146
6,Ireland,,13675,13663,12812,12671
7,Greece,,21776,21100,20111,18844
8,Spain,,58370,43045,32411,23689
9,France,,129179,116400,102136,88345
10,Croatia,,3374,4385,5814,7785
11,Italy,,46317,47998,49982,52508
12,Cyprus,,1936,1512,1160,881
13,Latvia,,1081,1302,1535,1775
14,Lithuania,,4306,4914,5531,6179
15,Luxembourg,,402,428,450,476
16,Hungary,,481,495,506,515
17,Malta,,393,352,313,272
18,Netherlands,,16672,16122,14882,13212
19,Austria,,9621,11776,14877,18089
20,Poland,,1571,1823,2113,2413
21,Portugal,,15776,15597,15424,15249
22,Romania,,4960,6725,9083,12029
23,Slovenia,,2645,3648,4917,6846
24,Slovakia,,618,722,862,1022
25,Finland,,4743,4476,4542,4554
26,Sweden,,7838,8468,9790,11204
27,United Kingdom,,231850,228842,222185,216935
28,Iceland,,544,482,427,377
29,Liechtenstein,,94,114,126,132
30,Norway,,4760,5559,6132,6410
31,Switzerland,,21773,27346,33406,39550
