,Region,677,682,689,696,703
0,Belgium,,132815,129756,119023,107186
1,Bulgaria,,13659,11456,9720,8181
2,Czechia,,167690,195456,169248,140305
3,Denmark,,28360,27692,26212,25007
4,Germany,,468716,539028,530912,536035
5,Estonia,,3513,2717,2091,1600
6,Ireland,,33840,32986,31690,29128
7,Greece,,45068,43058,40673,37242
8,Spain,,63939,78257,98536,117476
9,France,,207102,268970,318152,326088
10,Croatia,,31370,28917,26106,23214
11,Italy,,90814,103178,94444,95681
12,Cyprus,,2684,3241,3536,3534
13,Latvia,,4700,3620,2787,2006
14,Lithuania,,10324,8850,7620,6590
15,Luxembourg,,2308,2558,2654,2458
16,Hungary,,75546,76894,72353,63298
17,Malta,,626,648,654,649
18,Netherlands,,166905,177335,156500,138636
19,Austria,,79960,65264,51585,40354
20,Poland,,190240,203025,204605,203186
21,Portugal,,26246,33360,41274,49418
22,Romania,,9512,5912,3676,2222
23,Slovenia,,13521,10727,8573,6793
24,Slovakia,,87098,90221,88958,83536
25,Finland,,8674,9623,10457,10998
26,Sweden,,11649,12648,13422,14350
27,United Kingdom,,310094,301876,288309,275611
28,Iceland,,958,940,910,841
29,Liechtenstein,,382,446,380,328
30,Norway,,22132,24871,26434,27171
31,Switzerland,,58839,70722,73976,64467
