,Region,733,738,745,752,759
0,Belgium,,328000,395948,338808,283500
1,Bulgaria,,84644,101710,121962,137650
2,Czechia,,228138,346980,332233,231494
3,Denmark,,249826,261018,267780,269587
4,Germany,,1013447,1180254,1409271,1380210
5,Estonia,,31400,40290,47390,49172
6,Ireland,,42161,26150,19592,15542
7,Greece,,116685,91952,77697,64882
8,Spain,,938588,848250,806318,753558
9,France,,2790000,2881435,2870437,2605679
10,Croatia,,67851,72694,72511,70680
11,Italy,,1179230,1136067,1080000,1040000
12,Cyprus,,12142,7661,5636,4330
13,Latvia,,44180,54491,64014,70622
14,Lithuania,,49561,62477,70817,75276
15,Luxembourg,,16669,17729,17183,16600
16,Hungary,,115648,146962,158538,172542
17,Malta,,1630,1172,844,588
18,Netherlands,,331000,365000,362555,337973
19,Austria,,187611,236545,264366,274491
20,Poland,,330070,489894,605568,457590
21,Portugal,,370811,394447,389493,365805
22,Romania,,185333,301287,460811,649525
23,Slovenia,,75113,74507,70049,64444
24,Slovakia,,47165,52999,65945,80474
25,Finland,,15233,10425,7777,6202
26,Sweden,,244057,251000,265752,248536
27,United Kingdom,,610248,499464,440138,350628
28,Iceland,,9759,9342,8781,8192
29,Liechtenstein,,755,667,618,594
30,Norway,,138983,138508,134952,118856
31,Switzerland,,235837,246614,225279,180678
