,Region,607,612,619,626,633
0,Belgium,,13370,12611,12358,12148
1,Bulgaria,,10508,10858,11316,11754
2,Czechia,,3461,4644,5597,6810
3,Denmark,,1832,1370,1074,939
4,Germany,,58046,55290,49539,45073
5,Estonia,,3204,3365,3575,3778
6,Ireland,,8800,8235,7839,7780
7,Greece,,13720,12690,11816,10920
8,Spain,,15885,11319,8863,6357
9,France,,38884,29532,21748,16161
10,Croatia,,9496,11993,14954,17664
11,Italy,,26611,22497,19187,16416
12,Cyprus,,243,112,52,24
13,Latvia,,4056,4948,5802,6591
14,Lithuania,,8758,10494,12358,14584
15,Luxembourg,,566,559,548,552
16,Hungary,,3164,4094,5228,6519
17,Malta,,203,164,143,147
18,Netherlands,,12406,10815,10352,9426
19,Austria,,15131,15558,15632,15488
20,Poland,,5504,7277,9523,12455
21,Portugal,,5020,3746,2820,2316
22,Romania,,38321,59710,87184,123095
23,Slovenia,,8907,10776,12098,12451
24,Slovakia,,5748,8580,12364,16988
25,Finland,,2740,2490,2195,1964
26,Sweden,,6489,5884,5204,4850
27,United Kingdom,,198228,182078,162446,147042
28,Iceland,,98,66,50,46
29,Liechtenstein,,40,39,36,32
30,Norway,,5468,4412,4016,4058
31,Switzerland,,14047,13012,12444,11919
