,Region,670,675,682,689,696
0,Belgium,,112082,120893,118506,107382
1,Bulgaria,,14851,11397,8876,6812
2,Czechia,,128937,171851,186326,218425
3,Denmark,,31905,36627,34684,36200
4,Germany,,413215,494316,562926,607656
5,Estonia,,3765,2693,1906,1366
6,Ireland,,32452,33993,36694,34748
7,Greece,,46006,42731,39406,36831
8,Spain,,47662,63042,77549,86794
9,France,,153231,185587,214908,253842
10,Croatia,,30662,27893,25345,23033
11,Italy,,76958,80532,76310,74786
12,Cyprus,,2977,3798,3866,3601
13,Latvia,,4589,3141,2176,1507
14,Lithuania,,10645,8575,6900,5554
15,Luxembourg,,1926,2234,2536,2838
16,Hungary,,75620,95809,115783,109191
17,Malta,,499,522,506,487
18,Netherlands,,164472,185286,189646,182193
19,Austria,,119760,118397,115711,107785
20,Poland,,170031,199921,221946,227698
21,Portugal,,17782,22418,26998,30373
22,Romania,,12716,7345,4256,2467
23,Slovenia,,22914,21866,20152,17920
24,Slovakia,,79892,90843,104302,119297
25,Finland,,7325,7324,6995,6553
26,Sweden,,5781,5448,5440,5526
27,United Kingdom,,304430,316159,314955,318647
28,Iceland,,1060,1037,1006,966
29,Liechtenstein,,338,351,351,328
30,Norway,,18412,20171,21370,23374
31,Switzerland,,39313,46066,49957,49883
