,Region,796,801,808,815,822
0,Belgium,,83978,94911,96992,83521
1,Bulgaria,,7930,6982,6168,5585
2,Czechia,,49900,48400,46900,45300
3,Denmark,,26970,17509,12691,8878
4,Germany,,926034,796830,648712,456340
5,Estonia,,7361,6074,5026,4364
6,Ireland,,52657,60902,41744,32790
7,Greece,,129388,122026,116176,110066
8,Spain,,104888,119073,110002,135367
9,France,,1052084,1240587,1215612,1237918
10,Croatia,,10408,10120,10070,9800
11,Italy,,513819,520060,524507,531000
12,Cyprus,,34094,36895,38104,37259
13,Latvia,,15016,10772,8021,6051
14,Lithuania,,21263,18149,16054,14482
15,Luxembourg,,9770,12034,14826,14303
16,Hungary,,16641,19346,22542,25790
17,Malta,,3070,3490,4179,5633
18,Netherlands,,215054,191479,178000,187068
19,Austria,,251977,209788,187542,171037
20,Poland,,43675,34986,27200,23000
21,Portugal,,77300,73994,73535,73400
22,Romania,,25357,26396,27008,27600
23,Slovenia,,20815,20904,21046,21252
24,Slovakia,,57317,51390,46590,41309
25,Finland,,56142,56395,53462,44837
26,Sweden,,5029,3948,3043,2416
27,United Kingdom,,613084,619775,624839,595750
28,Iceland,,5348,3782,3730,4176
29,Liechtenstein,,979,776,540,618
30,Norway,,13130,10978,9470,8550
31,Switzerland,,131252,110961,96955,92936
